target_smiles,target_inchi_key,num_predictions,exact_match_top1,exact_match_top10,tanimoto_top1,tanimoto_top10,tanimoto_mean,mist_tanimoto,spec_name,proposal_smiles,proposal_source,formula_matches_collected,total_generated,total_valid,total_formula_matched,generation_time,top_prediction_smiles
CCOC1=CC=CC=C1C2C3CCCCC3(CCN2CC(=O)NC4=C(C5=C(S4)CCCC5)C(=O)OC)O,HBAJJGLXFFHEFI,10,0.0,0.0,0.16346153616905212,0.1746031790971756,0.15677741020917893,0.27835050225257874,MassSpecGymID0243337,COc1ccc([C@@H]2NC(=O)c3csc(O)c3CCCC2(C)C)cc1,formula,10,100,100,4,20.398314714431763,"['COc1ccc([C@@H]2NC(=O)c3csc(O)c3CCCC2(C)C)cc1', 'COc1ccc(C2CCC(=O)C3=C(O)CCN2C(C)(C)C3)cc1', 'COc1ccc(C2CCCc3sc4c(c3C(=O)N2)C2CC2C4)cc1', 'COc1cc(C2NC(=O)c3c(sc4c3CCC(C)(C)C4)O2)cc(OC)c1C1CC(=O)N(C)C(C)(C)C1', 'COc1cc(OC)c([C@@H]2CCc3c(sc4c3[C@@H](C)C(C)(C)C4)N2)c(OC)c1']"
CCOC1=CC=CC=C1C2C3CCCCC3(CCN2CC(=O)NC4=C(C5=C(S4)CCCC5)C(=O)OC)O,HBAJJGLXFFHEFI,10,0.0,0.0,0.1517857164144516,0.16393442451953888,0.14637022241950035,0.22772277891635895,MassSpecGymID0243338,COc1ccc([C@@H]2N(c3cc(N4CCC(C)CC4)c(OC)cc3OC)C(=O)[C@H]3[C@]2(CO)S3(C)C)cc1,formula,10,100,100,6,22.306605100631714,"['COc1ccc([C@@H]2N(c3cc(N4CCC(C)CC4)c(OC)cc3OC)C(=O)[C@H]3[C@]2(CO)S3(C)C)cc1', 'COc1ccc([C@H]2CCNCC[C@@H]3O[C@@]4(C)c5ccccc5N(C(=O)[C@@H]34)[C@@H](CO)C2=O)cc1', 'COc1ccc(C2C3CCN(C)CCC4(C)NC(=O)C3C(C)C(CO)C(=O)OC24C)cc1', 'COc1ccc(N2C(=O)C(CO)C(C)SC2c2cc(OC)c3c(c2)C(C)(C)N2C(CO)CCC32C)cc1', 'COc1ccc2c(c1)C1(CO)CCN(C)C(=O)C21']"
CCOC1=CC=CC=C1C2C3CCCCC3(CCN2CC(=O)NC4=C(C5=C(S4)CCCC5)C(=O)OC)O,HBAJJGLXFFHEFI,10,0.0,0.0,0.3302752375602722,0.35185185074806213,0.31350293159484866,0.4313725531101227,MassSpecGymID0243339,CCOC(=O)c1c(NC(=O)[C@]23O[C@@H]2C(C)(C)CCN(C)[C@@H]3c2ccc(OC)cc2)sc2c1CC[C@H](C)C2,formula,10,46,35,10,10.132187604904175,"['CCOC(=O)c1c(NC(=O)[C@]23O[C@@H]2C(C)(C)CCN(C)[C@@H]3c2ccc(OC)cc2)sc2c1CC[C@H](C)C2', 'CCOC(=O)c1c(NC(=O)[C@]2(O)[C@H](c3ccc(OC)cc3)[C@]3(C)CCCN(C)[C@H]32)sc2c1CC[C@@H](C)C2', 'CCOC(=O)c1c(NC(=O)C2CC3C(c4ccc(OC)cc4)C3(O)CCCN2C)sc2c1CCC(C)C2', 'CCOC(=O)c1c(NC(=O)C2=C(C)CCC(C)(O)C(C)N2c2ccc(OC)cc2)sc2c1CCC(C)C2', 'CCOC(=O)c1c(NC(=O)[C@]2(C)CC[C@@H](C)N(C)C(=O)[C@@H]2c2ccc(OC)cc2)sc2c1CC[C@H](C)C2']"
CCOC1=CC=CC=C1C2C3CCCCC3(CCN2CC(=O)NC4=C(C5=C(S4)CCCC5)C(=O)OC)O,HBAJJGLXFFHEFI,10,0.0,0.0,0.16949152946472168,0.171171173453331,0.15510015040636063,0.22680412232875824,MassSpecGymID0243340,CC[C@@]12C(=O)CN(C)CC[C@]1(c1cc(OC)cc(OC)c1)[C@H]1C(=O)N(c3sccc3OC)CC[C@@H](C)[C@H]12,formula,10,100,100,8,21.8310329914093,"['CC[C@@]12C(=O)CN(C)CC[C@]1(c1cc(OC)cc(OC)c1)[C@H]1C(=O)N(c3sccc3OC)CC[C@@H](C)[C@H]12', 'COc1cc(OC)cc(N2CC[C@H]3C(=O)N(C)[C@@H]4C[C@H](CN(CCc5sccc5OC)C4=O)[C@@]3(C)C2)c1', 'CCC12CN(CO)C3(C)CCC(OC)(c4sccc4OC)c4cc(OC)cc(c4)C1(C)CCN(C)C(=O)C32', 'COc1cc(OC)cc([C@]2(C)CN3CC[C@H](C)[C@@H]4C(=O)N(C)[C@@H](c5sccc5OC)C(=O)[C@H]4[C@]3(C)C2)c1', 'CCc1cc(OC)cc(N2CC[C@H](C)[C@@]3(C)SN(C)[C@]34[C@@H](C2=O)[C@@H]4c2c(OC)cc(OC)cc2OC)c1']"
CCCCOC1=CC=CC=C1N2C(=CN3C2=NC4=C3C(=O)N(C(=O)N4C)C)C5=CC(=CC=C5)OC,CKRZGCPROGECTO,10,0.0,0.0,0.6266666650772095,0.6266666650772095,0.4172528892755508,0.6111111044883728,MassSpecGymID0243401,COc1cc(-c2cn3c4c(=O)n(C)c(=O)n(C)c4nc3n2-c2ccccc2OC)cc(C(C)C)c1,formula,10,100,100,3,18.218392848968506,"['COc1cc(-c2cn3c4c(=O)n(C)c(=O)n(C)c4nc3n2-c2ccccc2OC)cc(C(C)C)c1', 'COc1ccc(-c2cn3c4c(=O)n(C)c(=O)n(C)c4nc3n2C(C)c2ccccc2OC)cc1', 'COc1ccc(-n2c(C(C)C)cn3c4c(=O)n(C)c(=O)n(-c5ccccc5OC)c4nc23)cc1', 'COc1ccc(-c2cn3c4c(=O)n(C)c(=O)n(C)c4nc3n2C(C)C)cc1', 'COc1ccc(-c2cn(C(C)c3ccccc3OC)c3nc4c(c(=O)n(C)c(=O)n4C)n23)cc1']"
CCCCOC1=CC=CC=C1N2C(=CN3C2=NC4=C3C(=O)N(C(=O)N4C)C)C5=CC(=CC=C5)OC,CKRZGCPROGECTO,10,0.0,0.0,0.34090909361839294,0.4124999940395355,0.30157444924116134,0.43421053886413574,MassSpecGymID0243402,COc1ccc(-c2cn(-c3cccc4c(=O)n(C)c(=O)n(C)c34)c(=O)n3cc(C(C)C)nc23)cc1,formula,10,100,100,2,18.675123691558838,"['COc1ccc(-c2cn(-c3cccc4c(=O)n(C)c(=O)n(C)c34)c(=O)n3cc(C(C)C)nc23)cc1', 'COc1ccc(-c2cn3c(nc4c(=O)n(-c5ccccc5OC)c(=O)n(C)c43)n2C)cc1', 'COc1ccc(-c2ccnc3c2c(=O)n(C)c(=O)n3C)cc1', 'COc1ccc(C(C)c2cn3c4c(C)n(C)c(=O)[nH+]c4nc3n(-c3ccccc3OC)c2=O)cc1', 'COc1ccc(-c2cc3nc(-n4c(OC)cn(-c5ccccc5OC)c4=[NH2+])cn3n(C)c2=O)cc1']"
CN(C)S(=O)(=O)NC1=CC=C(C=C1)S(=O)(=O)N2CCC3=CC=CC=C3C2,MWZRJINWYQTYDP,10,0.0,0.0,0.2545454502105713,0.2586206793785095,0.23436649441719054,0.35849055647850037,MassSpecGymID0243603,CN(C)S(=O)(=O)c1ccc2c(c1)Cc1cc(S(=O)(=O)N(C)C)ccc1N2,formula,10,48,43,11,5.438130855560303,"['CN(C)S(=O)(=O)c1ccc2c(c1)Cc1cc(S(=O)(=O)N(C)C)ccc1N2', 'CN(C)S(=O)(=O)c1ccc2c(c1)-c1cc(S(=O)(=O)N(C)C)ccc1NC2', 'CN(C)S(=O)(=O)c1ccc2c(c1)CNc1ccc(S(=O)(=O)N(C)C)cc1-2', 'CN(C)S(=O)(=O)c1ccc2c(c1)CNc1cc(S(=O)(=O)N(C)C)ccc1-2', 'CN(C)S(=O)(=O)c1ccc2c(c1)Cc1ccc(S(=O)(=O)N(C)C)cc1N2']"
CN(C)S(=O)(=O)NC1=CC=C(C=C1)S(=O)(=O)N2CCC3=CC=CC=C3C2,MWZRJINWYQTYDP,10,0.0,0.0,0.2545454502105713,0.28125,0.23272971212863922,0.3392857015132904,MassSpecGymID0243604,CN(C)S(=O)(=O)c1ccc2c(c1)Nc1cc(S(=O)(=O)N(C)C)ccc1C2,formula,10,80,69,15,9.815728664398193,"['CN(C)S(=O)(=O)c1ccc2c(c1)Nc1cc(S(=O)(=O)N(C)C)ccc1C2', 'CN(C)S(=O)(=O)c1ccc2c(c1)Cc1cc(S(=O)(=O)N(C)C)ccc1N2', 'CN(C)S(=O)(=O)c1ccc2c(c1)Cc1ccc(S(=O)(=O)N(C)C)cc1N2', 'CN(C)S(=O)(=O)c1ccc2c(c1)Cc1ccc(S(=O)(=O)N(C)C)c(c1)N2', 'CN(C)S(=O)(=O)c1ccc2c(c1)CNc1cc(S(=O)(=O)N(C)C)ccc1-2']"
C1CCN2CCCC(C2C1)COC(=O)C3=NN4C(=CC(=NC4=C3)C5=CC=CC=C5)C6=CC=CC=C6,HXNGFYZLCLPCNU,10,0.0,0.0,0.12790697813034058,0.1473684161901474,0.12343684136867523,0.24358974397182465,MassSpecGymID0243732,CN1[C@@H]2CC[C@H]1CC(n1cc(C3=NOC3=O)c3ccccc31)C2,formula,10,100,100,3,17.692628622055054,"['CN1[C@@H]2CC[C@H]1CC(n1cc(C3=NOC3=O)c3ccccc31)C2', 'CN1C2CCC1CC(n1cc(C3=C(N4CC[N]OC4)C(=O)c4ccccc43)c3ccccc31)C2', 'CN1[C@@H]2CC[C@@H]1CC(n1cc(C3=C4NCNC(=C4[O])C3=O)c3ccccc31)C2', 'CN1C2CCC1CC(Cn1ccc(-c3oc(=O)[nH]c(=O)c3-c3cn(C4CC4)c4ccccc34)c1)C2', 'CN1C2CCC1CC(n1cc(C3=c4c(C5CC6CCC(C5)N6)coc(=O)c4=N3)c3ccccc31)C2']"
C1CCN2CCCC(C2C1)COC(=O)C3=NN4C(=CC(=NC4=C3)C5=CC=CC=C5)C6=CC=CC=C6,HXNGFYZLCLPCNU,10,0.0,0.0,0.2409638613462448,0.2409638613462448,0.20430908352136612,0.3287671208381653,MassSpecGymID0243733,O=c1[nH]c(N2CCCC(COc3ccccc3)C2)nc2ccccc12,formula,10,100,100,5,17.282992839813232,"['O=c1[nH]c(N2CCCC(COc3ccccc3)C2)nc2ccccc12', 'CN1CCCC(N2CC(Cc3nc4ccccc4c(=O)[nH]3)C2)C1', 'O=c1[nH]c(N2CC[C@@H](N3CCC[C@H]3COc3ccccc3-c3ccccc3)C2)nc2ccccc12', 'O=c1cc(CNC2CC3CCCN3C2)cnc2ccccc12', 'O=C(c1nc2ccccc2c(=O)[nH]1)C1CC(N2CC3CCCC3C2)C1']"
