target_smiles,target_inchi_key,num_predictions,exact_match_top1,exact_match_top10,tanimoto_top1,tanimoto_top10,tanimoto_mean,mist_tanimoto,spec_name,proposal_smiles,proposal_source,formula_matches_collected,total_generated,total_valid,total_formula_matched,generation_time,top_prediction_smiles
COC1=CC(=C(C=C1)CN(C2=NC(=CC=C2)F)S(=O)(=O)C3=C(C=C4C(=C3)C=NN4)F)OC,SOMABIBERHUHJY,10,0.0,0.0,0.5945945978164673,0.6338028311729431,0.5569468885660172,0.7076923251152039,MassSpecGymID0215183,COc1ccc(CN(c2cccc(F)n2)S(=O)(=O)c2cc(C)c(C#N)nc2F)c(OC)c1,formula,10,80,67,10,13.64342975616455,"['COc1ccc(CN(c2cccc(F)n2)S(=O)(=O)c2cc(C)c(C#N)nc2F)c(OC)c1', 'COc1ccc(CN(c2cccc(F)n2)S(=O)(=O)c2cc(F)c(C#N)nc2C)c(OC)c1', 'COc1ccc(CN(c2cccc(F)n2)S(=O)(=O)c2cccc3nc(F)[nH]c23)c(OC)c1', 'COc1ccc(CN(c2cccc(F)n2)S(=O)(=O)c2c(C)cc3nc2N=C3F)c(OC)c1', 'COc1ccc(CN(c2cccc(F)n2)S(=O)(=O)c2cc(NC#N)ccc2F)c(OC)c1']"
CC1=NC2=C(N1C(C)C)C=C(C=C2F)C3=NC(=NC=C3F)Cl,BDVDXNYOCBUMNP,10,1.0,1.0,1.0,1.0,0.6396129965782166,0.9756097793579102,MassSpecGymID0215190,Cc1nc2c(F)cc(-c3nc(Cl)ncc3F)cc2n1C(C)C,formula,10,100,100,33,8.767656326293945,"['Cc1nc2c(F)cc(-c3nc(Cl)ncc3F)cc2n1C(C)C', 'Cc1nc2ccc(-c3nc(Cl)ncc3F)cc2n1C(C)C', 'Cc1nc2c(F)c(F)c(-c3nc(Cl)ncc3F)cc2n1C(C)C', 'Cc1nc(Cl)c(F)c(-c2cc(F)c3nc(C)n(C(C)C)c3c2)n1', 'Cc1nc2c3cc(-c4nc(Cl)ncc4F)cc2n13']"
CC1=NC2=C(N1C(C)C)C=C(C=C2F)C3=NC(=NC=C3F)Cl,BDVDXNYOCBUMNP,10,1.0,1.0,1.0,1.0,0.6264655739068985,0.9090909361839294,MassSpecGymID0215191,Cc1nc2c(F)cc(-c3nc(Cl)ncc3F)cc2n1C(C)C,formula,10,100,100,32,9.041679859161377,"['Cc1nc2c(F)cc(-c3nc(Cl)ncc3F)cc2n1C(C)C', 'Cc1ncc(F)c(-c2cc(F)c3nc(Cl)n(C(C)C)c3c2)n1', 'Cc1nc2c(F)cc(-c3nc(Cl)ncc3F)cc2n1[Te]C(C)C', 'Cc1nc2c(F)cc(-c3cc(NF)ncc3Cl)cc2n1C(C)C', 'C[Cl+]Cn1c(C)nc2c(F)cc(-c3nc(Cl)ncc3F)cc21']"
CC1=NC2=C(N1C(C)C)C=C(C=C2F)C3=NC(=NC=C3F)Cl,BDVDXNYOCBUMNP,10,1.0,1.0,1.0,1.0,0.4781008303165436,0.8888888955116272,MassSpecGymID0215192,Cc1nc2c(F)cc(-c3nc(Cl)ncc3F)cc2n1C(C)C,formula,10,79,66,20,6.769451856613159,"['Cc1nc2c(F)cc(-c3nc(Cl)ncc3F)cc2n1C(C)C', 'Cc1nc2c(C(C)C)cc(-c3nc(Cl)ncc3F)cc2n1F', 'Cc1nc2cc(-c3nc(F)ncc3Cl)c(F)cc2n1C(C)C', 'Cc1nc2c(-c3nc(Cl)ncc3F)cc(C(C)C)cc2n1F', '[2H]c1nc(-c2cc(F)c(F)cn2)c(Cl)c2nc(C)n(C(C)C)c12']"
CC1=C(C=CC(=N1)C2=C(N(N=N2)C)CO)O[C@H]3CCC[C@@H](C3)C(=O)OC(C)C,PYRSQORHSAQHOW,10,0.0,0.0,0.11650485545396805,0.1568627506494522,0.11605058386921882,0.2222222238779068,MassSpecGymID0215193,COC1=CN(C2CC(C)C2)C(=O)/C1=C\NCCN1C(=O)NC2(CCCC2)C1=O,formula,10,48,36,10,6.264933109283447,"['COC1=CN(C2CC(C)C2)C(=O)/C1=C\\NCCN1C(=O)NC2(CCCC2)C1=O', 'CC/N=C1/C(=O)N(CCN2C(=O)NC3(CCCC3)C2=O)C(=O)C12CCCCC2', 'COC1=CC(=O)N(CCN2C(=O)NC3(CCCCC3C)C2=O)C(=C2CCC2)N1', 'CCc1cc(CC)c(C(=O)NN)cc1ON1C(=O)NC2(CCCCC2C)C1=O', 'CCOc1cc(CCN2C(=O)NC(C)(C3CCCC3)C2=O)ccc1C(=O)NN']"
CC1=C(C=CC(=N1)C2=C(N(N=N2)C)CO)O[C@H]3CCC[C@@H](C3)C(=O)OC(C)C,PYRSQORHSAQHOW,10,0.0,0.0,0.11827956885099411,0.14457830786705017,0.10993637293577194,0.232876718044281,MassSpecGymID0215194,CCc1cc(=O)nc(C2(C3CCN3)CCOC2)[nH]1,formula,10,100,100,5,14.929473876953125,"['CCc1cc(=O)nc(C2(C3CCN3)CCOC2)[nH]1', 'CCc1cc(=O)nc(N2CCOC3(CC)CCC3CC2)[nH]1', 'CCc1nc(C2CCOCC2)cc(=O)n1C', 'CCc1cc(=O)nc(N2CCOC23CC3)[nH]1', 'CCC1(c2cc(=O)cc(C3CCOC3)[nH]2)CCCC1']"
CC1=C(C=CC(=N1)C2=C(N(N=N2)C)CO)O[C@H]3CCC[C@@H](C3)C(=O)OC(C)C,PYRSQORHSAQHOW,10,0.0,0.0,0.3218390941619873,0.3218390941619873,0.2164667069911957,0.3571428656578064,MassSpecGymID0215195,CCc1cc(O[C@H]2CCCC[C@H](C(=O)n3[nH]c(OC)nc3=O)C2)c(C)nc1C,formula,10,77,73,10,11.612338066101074,"['CCc1cc(O[C@H]2CCCC[C@H](C(=O)n3[nH]c(OC)nc3=O)C2)c(C)nc1C', 'CCc1nc(C)c(OC2CCCC(Oc3cc(=O)n(C)[nH]c3=N)C2)cc1OC', 'CCc1cc(-c2[nH]c(C)cc2OC2CCCCN(OC)C(=O)C2)nn(C)c1=O', 'COc1nc(C)c(OC2CCCN(c3nc(C)c(=O)[nH]c3OC)CC2)cc1C', 'CCc1cc(OC)nc(-c2cc(=O)[nH]c(OC3CCCN(OC)CC3)n2)c1C']"
CC1=C(C2=C(C=C1)C(=O)C3=C(N2)CCN(C3)CC(=O)NC4=CC(=C(C=C4)F)C)C,SWWRURAYYBNSQC,10,0.0,0.0,0.16129031777381897,0.18478260934352875,0.14847277998924255,0.2933333218097687,MassSpecGymID0215196,O=C1NC2(CCN(c3cccc4c3CCC4)CC2)N(Cc2ccc(F)cc2)C1=O,formula,10,87,81,10,13.445712089538574,"['O=C1NC2(CCN(c3cccc4c3CCC4)CC2)N(Cc2ccc(F)cc2)C1=O', 'Cc1[nH]c(=O)oc1CN1CCC2(CC1)c1ccccc1N2Cc1ccc(F)cc1', 'O=C1NC2(CCN(Cc3cccc4c3CCC4)CC2=O)N1Cc1ccc(F)cc1', 'O=C1CCCC12CCN(Cc1ccc3c(c1)CNN3Cc1ccc(F)cc1)C2=O', 'O=C1N(Cc2ccc(F)cc2)CCC(=O)N2CC[C@@]23CCCN1c1ccccc13']"
CC1=C(C2=C(C=C1)C(=O)C3=C(N2)CCN(C3)CC(=O)NC4=CC(=C(C=C4)F)C)C,SWWRURAYYBNSQC,10,0.0,0.0,0.8833333253860474,0.8833333253860474,0.6939750969409942,0.841269850730896,MassSpecGymID0215197,Cc1ccc(NC(=O)CN2CCc3[nH]c4c(C)c(C)ccc4c(=O)c3C2)cc1F,formula,10,100,100,22,16.49567937850952,"['Cc1ccc(NC(=O)CN2CCc3[nH]c4c(C)c(C)ccc4c(=O)c3C2)cc1F', 'Cc1ccc(NC(=O)CN2CCc3[nH]c4c(C)c(C)ccc4c(=O)c3CC2)cc1F', 'Cc1ccc(NC(=O)CN2CCc3[nH]c4c(C)c(C)c(C)cc4c(=O)c3C2)cc1F', 'Cc1ccc(NC(=O)CN2CCc3[nH]c4cc(F)ccc4c(=O)c3C2)cc1C', 'Cc1ccc(NC(=O)CN2CCc3[nH]c4c(=O)c(C)c(C)c(F)cc4c3C2)cc1F']"
CC1=C(C2=C(C=C1)C(=O)C3=C(N2)CCN(C3)CC(=O)NC4=CC(=C(C=C4)F)C)C,SWWRURAYYBNSQC,10,0.0,0.0,0.8833333253860474,0.8833333253860474,0.6885726094245911,0.868852436542511,MassSpecGymID0215198,Cc1ccc(NC(=O)CN2CCc3[nH]c4c(C)c(C)ccc4c(=O)c3C2)cc1F,formula,10,100,100,20,14.821465492248535,"['Cc1ccc(NC(=O)CN2CCc3[nH]c4c(C)c(C)ccc4c(=O)c3C2)cc1F', 'Cc1ccc(NC(=O)CN2CCCc3[nH]c4c(C)c(C)ccc4c(=O)c3C2)cc1F', 'Cc1ccc(NC(=O)CN2CCc3[nH]c4c(C)c(C)c(C)cc4c(=O)c3C2)cc1F', 'Cc1ccc(NC(=O)CN2CCc3[nH]c4c(C)cccc4c(=O)c3C2)cc1F', 'C[Te]c1c(C)ccc2c(=O)c3c([nH]c12)CCN(CC(=O)Nc1ccc(C)c(F)c1)C3']"
