target_smiles,target_inchi_key,num_predictions,exact_match_top1,exact_match_top10,tanimoto_top1,tanimoto_top10,tanimoto_mean,mist_tanimoto,spec_name,proposal_smiles,proposal_source,formula_matches_collected,total_generated,total_valid,total_formula_matched,generation_time,top_prediction_smiles
CN(CCCN1CCC2=CC(=C(C=C2CC1=O)OC)OC)CCC3=CC(=C(C=C3)OC)OC,KEDQCFRVSHYKLR,10,1.0,1.0,1.0,1.0,0.5879545956850052,0.8888888955116272,MassSpecGymID0223639,COc1ccc(CCN(C)CCCN2CCc3cc(OC)c(OC)cc3CC2=O)cc1OC,formula,10,75,72,13,15.39171290397644,"['COc1ccc(CCN(C)CCCN2CCc3cc(OC)c(OC)cc3CC2=O)cc1OC', 'COc1ccc(CCN(C)CCCN2CCc3c(ccc(OC)c3OC)CC2=O)cc1OC', 'COc1ccc(CCN(C)CCCN2CC(=O)Cc3cc(OC)c(OC)cc3C2)cc1OC', '[3H]Oc1cc2c(cc1OC)CCCC(=O)N(CCCN(C)CCc1ccc(OC)c(OC)c1)C2', 'COc1ccc(CCN(C)CCN2C(=O)CCC2Cc2ccc(OC)c(OC)c2)cc1OC']"
CN(CCCN1CCC2=CC(=C(C=C2CC1=O)OC)OC)CCC3=CC(=C(C=C3)OC)OC,KEDQCFRVSHYKLR,10,0.0,0.0,0.32894736528396606,0.375,0.30710759609937666,0.5652173757553101,MassSpecGymID0223640,COc1ccc(CC2c3cc(OC)c(OC)cc3CCN2CCOC=NC(C)C)cc1OC,formula,10,61,49,10,12.544966220855713,"['COc1ccc(CC2c3cc(OC)c(OC)cc3CCN2CCOC=NC(C)C)cc1OC', 'COc1ccc2c(c1)C(Cc1ccc(OC)c(OC)c1)N(CCCN(C(C)=O)C(C)O)CC2', 'COc1ccc(C[C@H]2C(=O)CCN2CCCN2CCC(=O)C(C(C)C)=C(C)C2=O)cc1OC', 'COc1ccc(CC2c3cc([O+](C)C)c(OC)cc3CN2CCC[NH+]2CCC2=O)cc1OC', 'COc1ccc(C[C@@H]2C(=O)CCN2CCC[NH+]([O])C2=CC(C)C=C(C(C)C)C2=O)cc1OC']"
CN(CCCN1CCC2=CC(=C(C=C2CC1=O)OC)OC)CCC3=CC(=C(C=C3)OC)OC,KEDQCFRVSHYKLR,10,0.0,0.0,0.3580246865749359,0.3580246865749359,0.27766006737947463,0.47887325286865234,MassSpecGymID0223641,CCOC(=O)N(CCCN1CCc2cc(OC)c(OC)cc2[C@@H](O)C1)CCc1ccccc1,formula,10,100,95,11,20.318694591522217,"['CCOC(=O)N(CCCN1CCc2cc(OC)c(OC)cc2[C@@H](O)C1)CCc1ccccc1', 'CCOC(=O)N(CCCc1ccccc1)CCN1CCc2cc(OC)c(OC)cc2C1CO', 'CCOC(=O)N(CCCc1ccccc1)CCN1CCc2cc(OC)c(OO)cc2C1CC', 'CCOC(=O)OCC1c2cc(OC)c(OC)cc2CN(CC)C1NCCCc1ccccc1', 'CCOC(=O)NCC[C@H]1c2cc(OC)c(OC)cc2CC(OC)N1CCCc1ccccc1']"
CN1C=C(C=N1)C2=CN3C(=NC=C3S(=O)(=O)N4C5=C(C=N4)N=CC(=C5)C6=CN(N=C6)C)C=C2,RYBLECYFLJXEJX,10,1.0,1.0,1.0,1.0,0.5014572858810424,0.9230769276618958,MassSpecGymID0223711,Cn1cc(-c2cnc3cnn(S(=O)(=O)c4cnc5ccc(-c6cnn(C)c6)cn45)c3c2)cn1,formula,10,95,91,14,15.477027177810669,"['Cn1cc(-c2cnc3cnn(S(=O)(=O)c4cnc5ccc(-c6cnn(C)c6)cn45)c3c2)cn1', 'Cn1cc(-c2ccc3nnn(S(=O)(=O)c4cnc5ccc(-c6cnn(C)c6)cn45)c3c2)cn1', 'Cn1cc(-c2ccc3ncn(S(=O)(=O)n4ncc5ncc(-c6cnn(C)c6)cc54)c3c2)cn1', 'Cn1cc(-c2cnc3[nH]nc(S(=O)(=O)c4cnc5ccc(-c6cnn(C)c6)cn45)c3c2)cn1', 'Cn1cc(-c2ccc3ncn(S(=O)(=O)c4ncc5ncc(-c6cnn(C)c6)cn45)c3c2)cn1']"
CN1C=C(C=N1)C2=CN3C(=NC=C3S(=O)(=O)N4C5=C(C=N4)N=CC(=C5)C6=CN(N=C6)C)C=C2,RYBLECYFLJXEJX,10,0.0,0.0,0.1538461595773697,0.171875,0.15047176480293273,0.18987341225147247,MassSpecGymID0223712,Cn1c(SCc2ccccc2)cc2nc[nH]c(=O)c2c1=O,formula,10,100,100,0,18.076170682907104,"['Cn1c(SCc2ccccc2)cc2nc[nH]c(=O)c2c1=O', 'Cn1cnccsc(=O)c(-c2cnc3c(c2)cc(-c2nc4nc[nH]c4c(=O)n2C)c(=O)n3C)n1', 'Cn1c(-c2ccnc(S)c2)nc2[nH]cnc2c1=O', 'Cn1c(=O)n(C)c2nc3c(nc21)=CC=3Sc1cc(-c2nc3nc[nH]c3n(C)c2=O)ccn1', 'Cn1nc(-c2ccnc(SN)c2)c2ccccc2c1=O']"
CN1C=C(C=N1)C2=CN3C(=NC=C3S(=O)(=O)N4C5=C(C=N4)N=CC(=C5)C6=CN(N=C6)C)C=C2,RYBLECYFLJXEJX,10,0.0,0.0,0.5357142686843872,0.5357142686843872,0.36057227849960327,0.7272727489471436,MassSpecGymID0223713,Cn1cc(-c2cnc3cnc4cccn4c3c2)cn1,formula,10,100,100,6,17.681636095046997,"['Cn1cc(-c2cnc3cnc4cccn4c3c2)cn1', 'Cn1cc(-c2cnc3cccc(=O)n3c2)cn1', 'Cn1cc(-c2ccc3nc4ccccc4n3c2)cn1', '[3H]N(Cc1cccc2c1cn1c3cc(-c4cnn(C)c4)ccc3ncc21)S(=O)(=O)c1nn[nH]n1', 'CCc1cccc2ncc(-c3cnn(C)c3)cc12']"
CC1=NN(C=C1C2=NC3=NC=C(C(=C3N2)N4CCN(CC4)CC5=CC=C(C=C5)Cl)Cl)C,AKJBLKUZXRMECW,10,1.0,1.0,1.0,1.0,0.5672266334295273,0.8709677457809448,MassSpecGymID0223729,Cc1nn(C)cc1-c1nc2ncc(Cl)c(N3CCN(Cc4ccc(Cl)cc4)CC3)c2[nH]1,formula,10,100,100,23,16.034281730651855,"['Cc1nn(C)cc1-c1nc2ncc(Cl)c(N3CCN(Cc4ccc(Cl)cc4)CC3)c2[nH]1', 'Cc1nn(C)cc1-c1nc2ncc(Cl)c(N3CCN(Cc4ccc(Cl)cc4)[Ge](=O)CC3)c2[nH]1', 'Cc1nn(C)cc1N1CCN(c2c(Cl)cnc3nc(-c4ccc(Cl)cc4)[nH]c23)CCN1C', 'Cc1ccc(Cl)c(-c2nc3ncc(Cl)c(N4CCN(c5cn(C)nc5C)CC4)c3[nH]2)c1', 'Cc1nn(C)cc1C1=Nc2ncc(Cl)c(c2N2CCN(Cc3ccc(Cl)cc3)CC2)N1']"
CC1=NN(C=C1C2=NC3=NC=C(C(=C3N2)N4CCN(CC4)CC5=CC=C(C=C5)Cl)Cl)C,AKJBLKUZXRMECW,10,1.0,1.0,1.0,1.0,0.5472145780920983,0.84375,MassSpecGymID0223730,Cc1nn(C)cc1-c1nc2ncc(Cl)c(N3CCN(Cc4ccc(Cl)cc4)CC3)c2[nH]1,formula,10,100,100,28,16.035820722579956,"['Cc1nn(C)cc1-c1nc2ncc(Cl)c(N3CCN(Cc4ccc(Cl)cc4)CC3)c2[nH]1', 'Cc1ccc(CN2CCN(c3c(Cl)cnc4nc(-c5cn(C)nc5C)[nH]c34)CC2)cc1', 'Cc1nn(C)cc1-c1nc2ncc(Cl)c(N[C@H]3CCN(Cc4ccc(Cl)cc4)C3)c2[nH]1', 'Cc1nn(C)cc1-c1nc2ncc(Cl)c(N3C[C@@H](Cc4ccc(Cl)cc4)N(C)C3)c2[nH]1', 'Cc1nn(C)cc1/C=C\\CN(c1c(Cl)cnc2nc(-c3ccc(Cl)cc3)[nH]c12)N(C)C']"
CC1=NN(C=C1C2=NC3=NC=C(C(=C3N2)N4CCN(CC4)CC5=CC=C(C=C5)Cl)Cl)C,AKJBLKUZXRMECW,10,1.0,1.0,1.0,1.0,0.6571688115596771,0.8571428656578064,MassSpecGymID0223731,Cc1nn(C)cc1-c1nc2ncc(Cl)c(N3CCN(Cc4ccc(Cl)cc4)CC3)c2[nH]1,formula,10,100,100,35,16.08393692970276,"['Cc1nn(C)cc1-c1nc2ncc(Cl)c(N3CCN(Cc4ccc(Cl)cc4)CC3)c2[nH]1', 'Cc1nn(C)cc1-c1nc2ncc(Cl)c(N3CCCN(Cc4ccc(Cl)cc4)CC3)c2[nH]1', 'Cc1nn(C)cc1-c1nc2ncc(Cl)c(N3CCN(Cc4ccc(Cl)cc4)CC[Te]3)c2[nH]1', 'Cc1nc(-c2nc3ncc(Cl)c(N4CCN(Cc5ccc(Cl)cc5)CC4)c3[nH]2)cn1C', 'Cc1nn(C)cc1N(C)C1CCN(c2c(Cl)cnc3nc(-c4ccc(Cl)cc4)[nH]c23)C1']"
CC1=NC=C(C=C1)C2=NC3=C4C(=CN=C3C=C2)N(C(=O)N4C5CCN(CC5)C(=O)[C@H](C)O)C,GACQNUHFDBEIQH,10,0.0,0.0,0.4318181872367859,0.4761904776096344,0.35101949274539945,0.7599999904632568,MassSpecGymID0223743,COc1cc2c(c(C#Cc3ccc(C)nc3)n1)n(C)c(=O)n2C1CCN(C(=O)[C@H](C)[NH])CC1,formula,10,100,100,4,18.141338109970093,"['COc1cc2c(c(C#Cc3ccc(C)nc3)n1)n(C)c(=O)n2C1CCN(C(=O)[C@H](C)[NH])CC1', 'COc1ccc(-c2ccc3ncc4c(c(=O)n(C)n4C4CCN(C(=O)C(C)C)C4)c3n2)cn1', 'COc1cc(C)nc(-c2ccc3ncc4c(c3n2)C(=O)N4C2CCN(C(=O)[C@H](C)N)CC2)c1', 'COc1cc(C#Cc2cnc(C)nc2)c2c(c1)n(C1CCN(C(=O)[C-](C)N)CC1)c(=O)n2C', 'COc1cc(O)c2c(c1)n(C)c(=O)n2C1CCN(C(=O)C(C)C)C1']"
