target_smiles,target_inchi_key,num_predictions,exact_match_top1,exact_match_top10,tanimoto_top1,tanimoto_top10,tanimoto_mean,mist_tanimoto,spec_name,proposal_smiles,proposal_source,conditioning_fingerprint_source,formula_matches_collected,total_generated,total_valid,total_formula_matched,generation_time,top_prediction_smiles
CC(C)CC(C(=O)N1CCCC1C(=O)NC(CS)C(=O)NC(CC(=O)N)C(=O)OC(=O)OC(C)(C)C)NC(=O)CN,UTGUKTQOTCXQJK,10,0.0,0.0,0.07207207381725311,0.08653846383094788,0.059444858133792876,0.08695652335882187,MassSpecGymID0372970,O=C1CCC(N2C(=O)CCC2=O)C(S(=O)(=O)NN2C(=O)CCN2O)CCN(O)C(=O)CCCCCCCCCN1,formula,mist,10,100,100,1,24.810264110565186,"['O=C1CCC(N2C(=O)CCC2=O)C(S(=O)(=O)NN2C(=O)CCN2O)CCN(O)C(=O)CCCCCCCCCN1', 'O=C1CCCCCCCCCCCCN1', 'O=C1CCCCCCCCCCN1', 'O=C1CCCN1S(=O)(=O)N1CCCCCCNC1=O', 'O=C1CCCCN(S(=O)(=O)NN2CCCCCCCCCN(O)C(=O)C(=O)NCCCCCC(=O)N2O)CCC1=O']"
CC1=CC=C(C=C1)OCC2=NN=C(N2C3CCCC3)SC4C(C(C(C(O4)COC(=O)C)OC(=O)C)OC(=O)C)NC(=O)C,DAXZWJMEKUNRCD,10,0.0,0.0,0.13114753365516663,0.13114753365516663,0.11836128085851669,0.14782609045505524,MassSpecGymID0388215,COc1ccc(S(=O)(=O)Nc2cc(OCCCCCN(CCCC(C)=O)CC(=O)O)cc3c2n(C)c(=O)n3C)cc1OC,formula,mist,10,100,99,5,31.745425701141357,"['COc1ccc(S(=O)(=O)Nc2cc(OCCCCCN(CCCC(C)=O)CC(=O)O)cc3c2n(C)c(=O)n3C)cc1OC', 'COc1ccc(S(=O)(=O)Nc2cc(OCCCCCN(CC(=O)O)[C](C)CC(=O)O)cc3c2n(C)c(=O)n3C)cc1OC', 'COc1cc(NS(=O)(=O)c2ccc(OC)c(OC)c2)cc(OCCCN(C)CC(=O)O)c1', 'COc1cc(NS(=O)(=O)c2ccc(OC)c(OC)c2)cc(OCCCCN(CC(=O)O)n2cc(C)c(=O)n(C)c2=O)c1', 'COc1ccc(S(=O)(=O)Nc2cc(OCCCCN(C[13CH3])CC(=O)O)cc(-c3cc(=O)n(C)c(=O)n3C)c2)cc1OC']"
CCN1CC2(CCC(C34C2CC(C31)(C5(CC(C6CC4C5(C6OC)O)OC)O)O)OC)OC(=O)C7=CC=CC=C7NC(=O)C,XTSVKUJYTUPYRJ,10,0.0,0.0,0.11382114142179489,0.1465517282485962,0.11179782301187516,0.16346153616905212,MassSpecGymID0341761,CCC(=C1C(=O)C(=O)N(CCC(O)O)C1c1ccc(OC)c(OC)c1)N(CCC(O)C(C)C)c1ccc(OC)c(OC)c1,formula,mist,10,100,98,10,28.14910078048706,"['CCC(=C1C(=O)C(=O)N(CCC(O)O)C1c1ccc(OC)c(OC)c1)N(CCC(O)C(C)C)c1ccc(OC)c(OC)c1', 'COc1ccc(C2C(=C(O)OCCCN(CCC[C@@H](C)O)C(=O)C(C)C)C(=O)N2c2ccc(OC)c(OC)c2)cc1OC', 'CCC(=O)N(CCCO)C1C(=O)C(=C(O)c2ccc(OC)c(OC)c2)N(CCCC(C)O)C1c1ccc(OC)c(OC)c1', 'COc1ccc([C@@H]2C(=CCC(C)O)C(=O)C(=O)N(CCN(O)CCC[C@@H](C)O)[C@H]2c2ccc(OC)c(OC)c2)cc1OC', 'CCC(O)C(CCCN)C(CN1C(=O)C(O)=C(C(=O)c2cc(OC)c(OC)c(OC)c2)[C@H]1C)c1ccc(OC)c(OC)c1']"
CN1CC2(C(CC(C34C2C(C(C31)C5(C6C4CC(C6OC(=O)C7=CC=CC=C7)(C(C5O)OC)O)O)OC)OC)O)COC,PULWZCUZNRVAHT,10,0.0,0.0,0.14399999380111694,0.14615385234355927,0.12476501539349556,0.16949152946472168,MassSpecGymID0347534,C[C@H]1O[C@H](OC(=O)O[C@H]2CC[C@@]3(C2)C2C4CCC5(C)[C@@H](C6=CC(=O)OC6)CC[C@]5(O)C4CC[C@]23O)C[C@@H](O)[C@@H]1O,formula,mist,10,100,100,1,29.524967908859253,"['C[C@H]1O[C@H](OC(=O)O[C@H]2CC[C@@]3(C2)C2C4CCC5(C)[C@@H](C6=CC(=O)OC6)CC[C@]5(O)C4CC[C@]23O)C[C@@H](O)[C@@H]1O', 'C[C@@H]1O[C@H](O[C@H]2CC[C@]3(C=O)C(=O)N4C[C@@H]5[C@H](CC[C@]6(C)[C@H](C7=CC(=O)OC7)CC[C@]56O)[C@H]3[C@]4(O)C2)C[C@H](O)[C@@H]1O', 'C[C@@H]1O[C@H](O[C@H]2CC[C@@]3(C=O)[C@H]4CC[C@]5(C)[C@@H](C6=CC(=O)OC6)CC[C@](O)(CC[C@]5(O)C2)[C@H]43)C[C@@H](O)[C@H]1OC(=O)[CH]N', 'CC1OC(O[C@@H]2CC[C@H](C(=O)OC3CC(=O)[C@](N)(C=O)C3)CC[C@@H]3[C@H](CC[C@]4(C)[C@@H](C5=CC(=O)OC5)CC[C@]34O)C2)CC1O', 'C=CC12CCC(OC3CC(O)C(O)C(C)O3)CC1(O)C1CCC3(C)C(C4=CC(=O)OC4)CCC3(O)C(O)([N][O-])C1(C)C2']"
CC(C(=O)N1CCC2=C(C1)NC3=CC=CC=C23)NC4=CC=C5C(=CC4=O)C(CCC6=CC(=C(C(=C65)OC)OC)OC)NC(=O)C,YIIKPFWLWYKDPH,10,0.0,0.0,0.19587628543376923,0.19587628543376923,0.15677637755870819,0.27368420362472534,MassSpecGymID0380322,COc1ccc(Cn2c(=O)[nH]c3ccccc3c2=O)cc1,formula,mist,10,100,100,5,30.99240779876709,"['COc1ccc(Cn2c(=O)[nH]c3ccccc3c2=O)cc1', 'COc1ccc(CN2C(=O)C(C)(Cc3ccccc3OC)C(=O)N2Cc2ccccc2OC)cc1', 'COc1ccc(CC2N(C)C(=O)N(Cc3ccccc3OC)C23C(=O)CC(c2c(OC)[nH]c4ccccc24)C(=O)N3C)cc1', 'COc1ccc(CN2C(=O)N(Cc3ccccc3OC)C(C)(C)C2=O)cc1', 'COc1ccc(CN2OCC3(Cc4[nH]c5ccccc5c4C)CCN(Cc4ccccc4OC)C(=O)C2C(=O)N(C)C3=O)cc1']"
CCOC(=O)C1CCN(CC1)S(=O)(=O)C2=CC3=C(C=C2)OCC4=C3ON=C4,NLJPIBKRLGVNLY,10,0.0,0.0,0.1855670064687729,0.24137930572032928,0.1962319627404213,0.24390244483947754,MassSpecGymID0208832,CCOC(=O)CN1C(=O)SC(=Cc2cc(NC(C)C)c3c(c2)OCO3)C1=O,formula,mist,10,64,61,10,8.99585485458374,"['CCOC(=O)CN1C(=O)SC(=Cc2cc(NC(C)C)c3c(c2)OCO3)C1=O', 'CCOC(=O)CN1C(=O)SC(=Cc2cc3c(c(C(C)C)c2)NOCO3)C1=O', 'CCOC(=O)CN1C(=O)SC(=Cc2cc3cc(c2)OCCNCCO3)C1=O', 'CCOC(=O)CN1C(=O)SC(=Cc2cc3cc(c2)ON(C(C)C)CO3)C1=O', 'CCOC(=O)CN1C(=O)SC(=Cc2cc(CC)c3c(c2)NCOCO3)C1=O']"
CC1=C(C(=O)OC2=C1C=CC(=C2CN3CC4CC(C3)C5=CC=CC(=O)N5C4)O)CC6=CC=CC=C6,DHCSEHRBYOAURX,10,0.0,0.0,0.14457830786705017,0.14457830786705017,0.11392539367079735,0.2133333384990692,MassSpecGymID0383008,COc1cccc(OCn2c(=O)c3ccccc3c3ccccc3c2=O)c1,formula,mist,10,100,100,1,18.381343841552734,"['COc1cccc(OCn2c(=O)c3ccccc3c3ccccc3c2=O)c1', 'COc1ccc([NH2+]n2c(=O)cc(-c3ccccc3)c3ccccc32)cc1', 'COc1ccccc1', 'COc1cc(C(=O)N(N)Cc2ccccc2)c2ccccc2c1', 'COc1cccc(OC)c1']"
CC1=C(SC(=N1)C2=CC=CC=C2)C(=O)NCC3CCCN4C3CCCC4,CDDYZYIBFIQEGM,10,0.0,0.0,0.1818181872367859,0.19480518996715546,0.17308028489351274,0.24193547666072845,MassSpecGymID0380040,CC1(N)CCN(Cc2ccccc2)CC1,formula,mist,10,100,100,5,12.248017311096191,"['CC1(N)CCN(Cc2ccccc2)CC1', 'O=C1[NH2+]CC2(CCN(Cc3ccccc3)CCCN(Cc3ccccc3)C2)S1', 'O=C1CN(Cc2ccccc2)CC2(CCN(Cc3ccccc3)C2)S1', 'O=C1CN(Cc2ccccc2)NSC12CCN(Cc1ccccc1)CC2', 'NCC1N(Cc2ccccc2)C(=O)SC12CCN(Cc1ccccc1)CC2']"
CCOC(=O)N1CCN(CC1)C(=O)CCCNC2=CC=C3C(=CC2=O)C(CCC4=CC(=C(C(=C43)OC)OC)OC)NC(=O)C,SJHHSDDZARIHAT,10,0.0,0.0,0.4329896867275238,0.4329896867275238,0.2781054124236107,0.5591397881507874,MassSpecGymID0379306,COc1cc(CN2CCN(C(=O)[C@@H](Nc3ccc4c(cc3=O)CCC4NC(C)=O)C(C)C)CC2)cc(OC)c1OC,formula,mist,10,100,100,7,31.157530784606934,"['COc1cc(CN2CCN(C(=O)[C@@H](Nc3ccc4c(cc3=O)CCC4NC(C)=O)C(C)C)CC2)cc(OC)c1OC', 'COc1cc(CN2CCN(C(=O)C(C)C)CC2)cc(C2COC(=O)C(N[C](C)Nc3ccc4c(c3)OCO4)C2)c1OC', 'COc1cc(CN2CCN(C(=O)[C@@H](Nc3ccc4c(c3)C[C@@H]4NC(C)=O)OC(=O)C(C)C)CC2)cc(OC)c1OC', 'COc1cc(CN2CCN(C(=O)[C@@H](C)NC3CC(=O)c4ccc(NC(C)=O)cc4CC3OC(C)=O)CC2)cc(OC)c1OC', 'COc1cc(CN2CCN(C(=O)C(C)Nc3ccc4c(c3)C3CC(O4)C(OC(C)=O)C3NC(C)=O)CC2)cc(OC)c1OC']"
CC(=CCCC(C)(C1CCC2(C1C(CC3C2(CC(C4C3(CCC(C4(C)C)O)C)OC5C(C(C(C(O5)CO)O)O)OC6C(C(C(CO6)O)O)O)C)O)C)O)C,FNIRVWPHRMMRQI,10,0.0,0.0,0.47058823704719543,0.5454545617103577,0.4183290362358093,0.4895833432674408,MassSpecGymID0346101,CC(C)(O)C=CC(C)(O)C1CCC2(C)C1CCC1C3(C)CCC(O[C@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O[C@@H]4OC[C@H](O)[C@H](O)[C@H]4O)C(C)(C)C3CCC12C,formula,mist,10,100,100,4,37.40316081047058,"['CC(C)(O)C=CC(C)(O)C1CCC2(C)C1CCC1C3(C)CCC(O[C@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O[C@@H]4OC[C@H](O)[C@H](O)[C@H]4O)C(C)(C)C3CCC12C', 'CC(C)=C[C@](C)(O)[C@@H]1CC[C@]2(C)[C@@H]1[C@H](O)C[C@@H]1[C@@]3(C)CC[C@H](O[C@@H]4OC[C@H](O)[C@H](O)[C@H]4O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]4O)C(C)(C)[C@@H]3CC[C@]12C', 'CC1(C)[C@H]2[C@H](O[C@@H]3OC[C@@H](O)[C@H](O)[C@H]3O)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](O[C@@H]6O[C@H](CO)[C@H](O)[C@H](O)[C@@H]6O)C(C)(C)[C@@H]5CC[C@]43C)[C@]2(C)C[C@@H]1O', 'CC(O)(C=CC(C)(C)C1CC[C@]2(C)C1CCC1[C@@]3(C)CC[C@H](O[C@@H]4O[C@H](CO)[C@@H](O)[C@@H](O)[C@H]4O)C(C)(C)C3CC[C@]12C)O[C@H]1OC[C@@H](O)[C@H](O)[C@H]1O', 'CC1(C)[C@H](O)[C@H]1[C@@](C)(O)[C@H]1CC[C@]2(C)[C@@H]1C[C@H]1[C@@]3(C)CC[C@H](O[C@@H]4OC[C@H](O)[C@H](O)[C@H]4O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)C(C)(C)[C@@H]3CC[C@]12C']"
