target_smiles,target_inchi_key,num_predictions,exact_match_top1,exact_match_top10,tanimoto_top1,tanimoto_top10,tanimoto_mean,mist_tanimoto,spec_name,proposal_smiles,proposal_source,formula_matches_collected,total_generated,total_valid,total_formula_matched,generation_time,top_prediction_smiles
C1CN(CCN1CC2=CC3=C(C=C2)OCO3)C4=NC=CN5C4=CC(=N5)C6=CC(=CC=C6)Cl,FRFIRTOHMLAHSH,10,0.0,0.0,0.2164948433637619,0.3255814015865326,0.24280731678009032,0.33734938502311707,MassSpecGymID0207768,COc1ccc(C(=O)N2CCN(c3nc(-c4cccc(Cl)c4)c4cccc-4[nH]3)CC2)cn1,formula,10,46,42,10,7.782835483551025,"['COc1ccc(C(=O)N2CCN(c3nc(-c4cccc(Cl)c4)c4cccc-4[nH]3)CC2)cn1', 'COc1ncc(N2CCN(C(=O)c3cc(-c4cccc(Cl)c4)c4ccccc4n3)CC2)[nH]1', 'COc1ncc2c(N3CCN(C(=O)c4ccc(Cl)cc4)CC3)nc(-c3ccccc3)cn12', 'COc1ncc(N2CCN(C(=O)c3cc(-c4cccc(Cl)c4)c4ccccn34)CC2)cn1', 'COc1ccc2[nH]c(N3CCN(C(=O)c4ccc(Cl)cc4-c4ccccc4)CC3)nc2n1']"
COC1=C(C=C(C=C1)CC2=NC(=NO2)CN3C=CN=C3)OC,CLKYYORDPOQKBJ,10,0.0,0.0,0.31343284249305725,0.3384615480899811,0.2927564576268196,0.32258063554763794,MassSpecGymID0207772,COc1ccc(CC2c3nc(ncc(=O)n3)N2C)cc1OC,formula,10,48,41,10,4.235230445861816,"['COc1ccc(CC2c3nc(ncc(=O)n3)N2C)cc1OC', 'COc1ccc(CN2C=C2[N+](=O)[O-])cc1-c1c(C)cnn1C', 'COc1ccc(Cn2c3nccc-3nc(=O)n2C)cc1OC', 'COc1ccc(CC2N=NC(=O)c3c2cnn3C)cc1OC', 'COc1ccc(Cn2c(C)nc3[nH]cnc(=O)c32)cc1OC']"
COC1=C(C=C(C=C1)CC2=NC(=NO2)CN3C=CN=C3)OC,CLKYYORDPOQKBJ,10,0.0,0.0,0.31343284249305725,0.34375,0.23270649760961531,0.3333333432674408,MassSpecGymID0207774,COc1ccc(Cn2[nH]c3nc(=O)c-3ccc2N)cc1OC,formula,10,48,37,10,4.1338396072387695,"['COc1ccc(Cn2[nH]c3nc(=O)c-3ccc2N)cc1OC', 'COc1ccc(Cn2cnc(N)c2)cc1Cn1ccc(=O)o1', 'COc1ccc(Cc2nc3nc(N)oc3nc2C)cc1OC', 'COc1ccc(Cc2nc(=O)[nH]n2C)cc1CC1=CC(=O)N1', 'COc1cc(OC)c(Cc2nc3c(n2C)=CC(=O)C=3)nc1N']"
C1CCC(C1)NC(=O)CSC2=NC(=O)N(C3=C2CCCC3)CC4CCCO4,YSJAVHZDZHVELH,10,0.0,0.0,0.4109589159488678,0.4109589159488678,0.2975992985069752,0.5285714268684387,MassSpecGymID0207785,Cc1nc(SCC(=O)N(C)C[C@@H]2CCCO2)c(=O)n(C[C@H]2CCCO2)c1C,formula,10,100,100,7,15.15880012512207,"['Cc1nc(SCC(=O)N(C)C[C@@H]2CCCO2)c(=O)n(C[C@H]2CCCO2)c1C', 'CCc1c(C)nc(SCC(=O)N(C)CC2CCCO2)n(CC2CCCO2)c1=O', 'CCc1nc(SCC(=O)N(C[C@@H]2CCCO2)C2CCC2)c(=O)n(CC)c1C', 'CCc1nc(SCC(=O)C2C3CCC32)c(=O)n(CNCC2CCCO2)c1C', 'CCCN(C[C@H]1CCCO1)C(=O)CSc1nc2c(c(=O)n1CC)C(CC)=C2']"
C1CCC(C1)NC(=O)CSC2=NC(=O)N(C3=C2CCCC3)CC4CCCO4,YSJAVHZDZHVELH,10,0.0,0.0,0.11235955357551575,0.1195652186870575,0.09678498730063438,0.12643678486347198,MassSpecGymID0207786,O=C(C1CCc2cc(S(=O)(=O)N3CCCCC3)ccc2C1)N1CCNCC1,formula,10,100,97,10,15.059824466705322,"['O=C(C1CCc2cc(S(=O)(=O)N3CCCCC3)ccc2C1)N1CCNCC1', 'CCc1cc(S(=O)(=O)N2CCCCCCC2)ccc1C(=O)NC=C1CNC1', 'O=C(NC=C1CCCNCC1)c1ccc(S(=O)(=O)N2CCCCCC2)cc1', 'CCCc1cc(S(=O)(=O)N2CCCCCC2)ccc1NC(=O)N1CC=CC1', '[CH]C(C(=O)N1CCCC1)c1cc(S(=O)(=O)N2CCCCC2)ccc1NCC']"
C1CCC(C1)NC(=O)CSC2=NC(=O)N(C3=C2CCCC3)CC4CCCO4,YSJAVHZDZHVELH,10,0.0,0.0,0.29411765933036804,0.3333333432674408,0.2764033153653145,0.4625000059604645,MassSpecGymID0207787,CCCNC1SCc2c1cc(C(=O)N1CCCC1)c(=O)n2C[C@H]1CCCO1,formula,10,95,86,10,14.233333110809326,"['CCCNC1SCc2c1cc(C(=O)N1CCCC1)c(=O)n2C[C@H]1CCCO1', 'CCCn1c2c(cc(C(=O)N3CCCCC3)c1=O)NC2SC[C@@H]1CCCO1', 'CCCN1Cc2c(cc(C(=O)N3CCCCC3)n(C[C@H]3CCCO3)c2=O)S1', 'CCCC1SNc2c1c(C(=O)N1CCCCC1)cc(=O)n2CC1CCCO1', 'CCCn1c(SCC(=O)C2CCC2)nc2c(c1=O)CN(C[C@@H]1CCCO1)C2']"
CC1=C(N=CN=C1OCC2CCN(CC2)C(=O)CN3C=NC=N3)C,CMJORFBAQMFOKR,10,0.0,0.0,0.16470588743686676,0.18987341225147247,0.15056765154004098,0.2222222238779068,MassSpecGymID0207791,COc1cc(C2CCCN2Cc2nc(C)c(=O)[nH]c2C)nn1C,formula,10,100,100,8,10.447285413742065,"['COc1cc(C2CCCN2Cc2nc(C)c(=O)[nH]c2C)nn1C', 'COc1cc(=O)c(CN2CCCC2)nn1C', 'COc1cc(CN2CCC[C@H]2c2nc(C)n(C)c(=O)n2)cc(=N)[nH]1', 'Cc1c(CN2CCC(c3ccc(=O)n(C)n3)CC2)n(C)nnc1=O', 'COc1cc(C)nc(N2CCCN(Cc3nc(C)c(C)[nH]3)C2=O)n1']"
CC1=C(N=CN=C1OCC2CCN(CC2)C(=O)CN3C=NC=N3)C,CMJORFBAQMFOKR,10,0.0,0.0,0.1744185984134674,0.1744185984134674,0.1438956193625927,0.22058823704719543,MassSpecGymID0207792,COc1ncc(CC2CCN(Cc3cn(C)nc3C)CC2=O)nn1,formula,10,100,94,10,10.963449954986572,"['COc1ncc(CC2CCN(Cc3cn(C)nc3C)CC2=O)nn1', 'COc1nc(=O)n(-c2nc(C)c(CN3CCCC3)c(C)n2)nc1C', 'COc1nc(CN2CC2)c(C)nc1-c1nnc(CN2CCCC2)o1', 'COc1c(-c2nnc(C)c(C)n2)c(C)nc(=O)n1CN1CCCC1', 'COc1ccc(CN2CCN(C3=CN(C)N4C(=O)N=C34)CC2)n1C']"
CC1=C(N=CN=C1OCC2CCN(CC2)C(=O)CN3C=NC=N3)C,CMJORFBAQMFOKR,10,0.0,0.0,0.125,0.14473684132099152,0.13053180202841758,0.18840579688549042,MassSpecGymID0207793,COc1cnc(N2CCN(CCc3ccnc(OC)n3)CC2)nc1,formula,10,47,41,10,4.805007696151733,"['COc1cnc(N2CCN(CCc3ccnc(OC)n3)CC2)nc1', 'COc1ccnc(N2CCN(CCc3cnc(OC)nc3)CC2)n1', 'COc1nc(OC)nc(N2CCN(c3cc(C)c(C)cn3)CC2)n1', 'COc1ncc(CN2CCN(c3cc(C)nc(OC)n3)CC2)cn1', 'CCc1ccc(N2CCN(c3nc(OC)nc(OC)n3)CC2)nc1']"
CC1=NN=C(C=C1)N2CC(C2)N(C)C(=O)COC3=CC=CC4=C3OC(C4)(C)C,UAKFDBKNIARUEX,10,0.0,0.0,0.1318681389093399,0.1650485396385193,0.12397673055529594,0.22368420660495758,MassSpecGymID0207794,CCc1cc(N2CCCN(c3cnc4c(c3)OCOC4=O)CC2)cc(CC)n1,formula,10,92,78,10,13.042460441589355,"['CCc1cc(N2CCCN(c3cnc4c(c3)OCOC4=O)CC2)cc(CC)n1', 'CCc1ncc(N2CCCC3(CC2)OC(=O)O3)cc1-c1cnc(C)c(CC)n1', 'CCc1nc(N2CCN(c3cc4n(c(=O)c3)OCC4)CC2)cc2c1CCCO2', 'CCc1cc(N2CCOCC(=O)C23CC3)cnc1N1C[C@@]12CCCN1C(=O)C12', 'CCOC(=O)Cc1nccc(CCC2CCOc3cc(N4CCC4)cc2n3)n1']"
