target_smiles,target_inchi_key,num_predictions,exact_match_top1,exact_match_top10,tanimoto_top1,tanimoto_top10,tanimoto_mean,mist_tanimoto,spec_name,proposal_smiles,proposal_source,formula_matches_collected,total_generated,total_valid,total_formula_matched,generation_time,top_prediction_smiles
C1CC(CCC1CCN2CCC3=C(C2)C=CC(=C3)C#N)NC(=O)C4=CC=NC5=CC=CC=C45,OLWRVVHPJFLNPW,10,0.0,0.0,0.8970588445663452,0.8970588445663452,0.6600649744272232,0.9275362491607666,MassSpecGymID0236069,N#Cc1ccc2c(c1)CCN(CCC1CCC(NC(=O)c3cccc4ncccc34)CC1)C2,formula,10,100,100,21,17.23566222190857,"['N#Cc1ccc2c(c1)CCN(CCC1CCC(NC(=O)c3cccc4ncccc34)CC1)C2', 'N#Cc1ccc2c(c1)CN(CCC1CCC(NC(=O)c3cccc4ncccc34)CC1)CC2', 'N#Cc1ccc2c(c1)CCN(CCC1CCC(NC(=O)c3cccc4ncccc34)CC1)CC2', 'N#Cc1ccc2c(c1)CCN(CCCC1CCC(NC(=O)c3cccc4ncccc34)CC1)C2', 'N#Cc1ccc2c(c1)CN(CCC[C@H]1CC[C@H](NC(=O)c3cccc4ncccc34)CC1)C2']"
C1CC(CCC1CCN2CCC3=C(C2)C=CC(=C3)C#N)NC(=O)C4=CC=NC5=CC=CC=C45,OLWRVVHPJFLNPW,10,0.0,0.0,0.2222222238779068,0.2525252401828766,0.1866089105606079,0.31578946113586426,MassSpecGymID0236070,CN1CCc2c([nH]c3ccccc23)C1C(C#N)C(N)=O,formula,10,100,100,2,17.93641448020935,"['CN1CCc2c([nH]c3ccccc23)C1C(C#N)C(N)=O', 'Cc1cc2c(c3ccccc13)CCN2C(=O)CCC#N', 'CN1CCc2c([nH]c3ccccc23)C1', 'Cc1cc2c(c3ccccc13)CN(C)N(C(=O)/C=C\\c1ccccc1)CN(CCCC#N)CC2', 'CNCCC(C=N)C(=O)C#CC1(C)c2[nH]c3ccccc3c2CCN1C']"
C1CC(CCC1CCN2CCC3=C(C2)C=CC(=C3)C#N)NC(=O)C4=CC=NC5=CC=CC=C45,OLWRVVHPJFLNPW,10,0.0,0.0,0.8970588445663452,0.8970588445663452,0.7056091159582139,0.9142857193946838,MassSpecGymID0236071,N#Cc1ccc2c(c1)CCN(CCC1CCC(NC(=O)c3cccc4ncccc34)CC1)C2,formula,10,100,100,19,18.46073317527771,"['N#Cc1ccc2c(c1)CCN(CCC1CCC(NC(=O)c3cccc4ncccc34)CC1)C2', 'N#Cc1ccc2c(c1)CN(CCC1CCC(NC(=O)c3cccc4ncccc34)CC1)CC2', 'N#Cc1ccc2c(c1)CCN(CC[C@H]1CC[C@@H](NC(=O)c3cccc4ncccc34)CC1)CC2', 'N#Cc1ccc2c(c1)CN(CC[C@H]1CC[C@@H](NC(=O)c3cccc4ncccc34)CC1)C2', 'N#Cc1ccc2c(c1)CCN(CC1CCC(NC(=O)c3cccc4ncccc34)CC1)C2']"
C1CNCCC1N2C3=C(C=N2)C(=O)N(C=C3C(=O)NC4=CC=NC=C4)CC5=CC(=C(C=C5)Cl)Cl,BMOUOZDRMBLNSI,10,0.0,0.0,0.44086021184921265,0.4444444477558136,0.33286129385232927,0.449438214302063,MassSpecGymID0236103,CN1CCCC1c1ccc(NC(=O)c2cn(Cc3ccc(Cl)c(Cl)c3)c(=O)c3n[nH]cc23)cn1,formula,10,80,78,10,12.88936185836792,"['CN1CCCC1c1ccc(NC(=O)c2cn(Cc3ccc(Cl)c(Cl)c3)c(=O)c3n[nH]cc23)cn1', 'CN1CCC[C@@H]1c1ccc(NC(=O)c2cn(Cc3ccc(Cl)c(Cl)c3)c(=O)c3nn[nH]c23)cc1', 'CN1CCCC1n1cc(NC(=O)c2nn(Cc3ccc(Cl)c(Cl)c3)c(=O)c3ccccc23)cn1', 'CN1CCC[C@H]1c1cn(NC(=O)c2cn(Cc3ccc(Cl)c(Cl)c3)c3cnccc3c2=O)cn1', 'CN1CCCN=CC(C(=O)Nc2ccc3cn(Cc4ccc(Cl)c(Cl)c4)c(=O)c-3cc2)=CN=N1']"
C1CNCCC1N2C3=C(C=N2)C(=O)N(C=C3C(=O)NC4=CC=NC=C4)CC5=CC(=C(C=C5)Cl)Cl,BMOUOZDRMBLNSI,10,0.0,0.0,0.2884615361690521,0.2884615361690521,0.23120408356189728,0.3483146131038666,MassSpecGymID0236104,O=C(Nc1ccccn1)c1cn(C2CN2Cc2cc(Cl)ccc2Cl)nc(C2CCNC2)c1=O,formula,10,100,100,5,17.02954936027527,"['O=C(Nc1ccccn1)c1cn(C2CN2Cc2cc(Cl)ccc2Cl)nc(C2CCNC2)c1=O', 'O=C(Nc1ccccn1)c1cc(Cl)ccc1Cl', 'O=C(Nc1ccccn1)c1cn2c(cc1=O)CCC[C@H]2c1cn(Cc2ccc(Cl)cc2Cl)nn1', 'O=C(Nc1ccccn1)c1cn(NCNc2ccccn2)c(-c2ccc(Cl)cc2Cl)cc1=O', 'O=C(Nc1ccccn1)c1cn(NCCNc2ccccn2)cc(-c2ccc(Cl)cc2Cl)c1=O']"
C1CNCCC1N2C3=C(C=N2)C(=O)N(C=C3C(=O)NC4=CC=NC=C4)CC5=CC(=C(C=C5)Cl)Cl,BMOUOZDRMBLNSI,10,0.0,0.0,0.3827160596847534,0.3827160596847534,0.2441622793674469,0.37931033968925476,MassSpecGymID0236105,O=C(Nc1ccccn1)c1cccn(Cc2ccc(Cl)c(Cl)c2)c1=O,formula,10,100,100,8,16.64546823501587,"['O=C(Nc1ccccn1)c1cccn(Cc2ccc(Cl)c(Cl)c2)c1=O', 'Cn1cc(NCNc2ccccn2)cc(C(=O)Nc2ccn(Cc3ccc(Cl)c(Cl)c3)c2)c1=O', 'Cn1cc(O[C]2c3cccn3CCN2Cc2ccc(Cl)c(Cl)c2)nc(CNc2ccccn2)c1=O', 'Cn1cc(NCc2ccc(Cl)c(Cl)c2)cc1OCN(C(=O)Nc1ccccn1)c1ccccn1', 'CN1C=CC=CC=CC=CC=NN(C(=O)Nc2ccccn2)N(Cc2ccc(Cl)c(Cl)c2)C1=O']"
C1=CC=C(C(=C1)CC(=O)NC2=CC=C(C=C2)C3=C(C=C(C=C3)C(C(F)(F)F)(C(F)(F)F)O)F)[N+](=O)[O-],MNVXADPCMINSEC,10,0.0,0.0,0.694915235042572,0.694915235042572,0.5648854017257691,0.6610169410705566,MassSpecGymID0236112,O=C(Cc1ccccc1)Nc1ccc(-c2ccc(C(O)(C(F)(F)F)C(F)(F)F)cc2F)cc1,formula,10,100,100,8,21.607983112335205,"['O=C(Cc1ccccc1)Nc1ccc(-c2ccc(C(O)(C(F)(F)F)C(F)(F)F)cc2F)cc1', 'O=C(Cc1ccc(-c2ccc(C(O)(C(F)(F)F)C(F)(F)F)cc2F)cc1)Nc1ccc(C(=O)NO)cc1', 'O=[O+]Cc1ccc(CC(=O)Nc2ccc(-c3ccc(C(O)(C(F)(F)F)C(F)(F)F)cc3F)cc2)cc1', 'O=C(CO)Nc1ccc(NC(=O)c2ccc(-c3ccc(C(O)(C(F)(F)F)C(F)(F)F)cc3F)cc2)cc1', 'O=C(CO)Nc1ccc(C(=O)Nc2ccc(-c3ccc(C(O)(C(F)(F)F)C(F)(F)F)cc3F)cc2)cc1']"
C1=CC=C(C(=C1)CC(=O)NC2=CC=C(C=C2)C3=C(C=C(C=C3)C(C(F)(F)F)(C(F)(F)F)O)F)[N+](=O)[O-],MNVXADPCMINSEC,10,0.0,0.0,0.6290322542190552,0.694915235042572,0.5332773238420486,0.6290322542190552,MassSpecGymID0236113,O=C(O)Nc1ccc(NC(=O)Cc2ccc(-c3ccc(C(O)(C(F)(F)F)C(F)(F)F)cc3F)cc2)cc1,formula,10,100,100,3,21.35529637336731,"['O=C(O)Nc1ccc(NC(=O)Cc2ccc(-c3ccc(C(O)(C(F)(F)F)C(F)(F)F)cc3F)cc2)cc1', 'O=C(Cc1ccccc1)Nc1ccc(-c2ccc(C(O)(C(F)(F)F)C(F)(F)F)cc2F)cc1', 'O=C(Cc1ccc(-c2ccc(C(O)(C(F)(F)F)C(F)(F)F)cc2F)cc1)Nc1ccc(NC(=O)[Te]O)cc1', 'Nc1ccc(CC(=O)Nc2ccc(-c3ccc(C(F)(F)C(F)(F)F)cc3F)cc2)cc1', 'O=C(O)Nc1ccc(CC(=O)Nc2ccc(-c3ccc(C(O)(C(F)(F)F)C(F)(F)F)cc3F)c(F)c2)cc1']"
C1=CC=C(C(=C1)CC(=O)NC2=CC=C(C=C2)C3=C(C=C(C=C3)C(C(F)(F)F)(C(F)(F)F)O)F)[N+](=O)[O-],MNVXADPCMINSEC,10,0.0,0.0,0.6290322542190552,0.694915235042572,0.5870485872030258,0.6393442749977112,MassSpecGymID0236114,O=C(Cc1ccc(O)cc1)Nc1ccc(-c2ccc(C(O)(C(F)(F)F)C(F)(F)F)cc2F)cc1,formula,10,100,100,1,20.8150372505188,"['O=C(Cc1ccc(O)cc1)Nc1ccc(-c2ccc(C(O)(C(F)(F)F)C(F)(F)F)cc2F)cc1', 'O=C(O)Nc1ccc(NC(=O)Cc2ccc(-c3ccc(C(O)(C(F)(F)F)C(F)(F)F)cc3F)cc2)cc1', 'O=C(Cc1ccccc1)Nc1ccc(-c2ccc(C(O)(C(F)(F)F)C(F)(F)F)cc2F)cc1', 'Nc1cc(CC(=O)Nc2ccc(-c3ccc(C(O)(C(F)(F)F)C(F)(F)F)cc3F)cc2)ccc(=O)c1', 'O=C(Cc1ccc(C(=O)O)cc1)Nc1ccc(-c2ccc(C(O)(C(F)(F)F)C(F)(F)F)cc2F)cc1']"
C1COCCOCCN(CCOCCOCCN1CC2=NC(=CC=C2)C(=O)O)CC3=NC(=CC(=C3)N)C(=O)O,WABTUXPZUNQNCC,10,0.0,0.0,0.800000011920929,0.800000011920929,0.731626033782959,0.8695651888847351,MassSpecGymID0236130,O=C(O)c1cccc(CN2CCOCCOCCN(Cc3cccc(C(=O)O)n3)CCOCC2)n1,formula,10,100,100,1,26.157031536102295,"['O=C(O)c1cccc(CN2CCOCCOCCN(Cc3cccc(C(=O)O)n3)CCOCC2)n1', 'O=C(O)c1cccc(CN2CCOCC2)n1', 'O=C(O)c1cc(CN2CCN(Cc3cccc(C(=O)O)n3)CC2)cc(CN2CCOCC2)n1', 'O=C(O)c1cccc(CN2CCCOCCOCC2)n1', 'O=C(O)c1cccc(CN2CCOCCCOCC2)n1']"
