target_smiles,target_inchi_key,num_predictions,exact_match_top1,exact_match_top10,tanimoto_top1,tanimoto_top10,tanimoto_mean,mist_tanimoto,spec_name,proposal_smiles,proposal_source,conditioning_fingerprint_source,formula_matches_collected,total_generated,total_valid,total_formula_matched,generation_time,top_prediction_smiles
CC1=CC2=C(C(=C1)O)C(=C3C(=O)[C@H]4C(C5[C@]3(C2=O)[C@@H]6C(C5[C@@]47C(=C(C8=C(C7=O)C=C(C=C8O)C)O)C6=O)O)O)O,QFDPVUTXKUGISP,3,0.0,0.0,0.1756756752729416,0.2054794579744339,0.1909786512454351,0.1805555522441864,MassSpecGymID0001903,O=C1c2c(O)cc(O)cc2[C@H](O)c2c(O)cc(O)c3c2[C@@H]1C(=O)[C@H](c1ccc(O)cc1)[C@@H](c1ccc(O)cc1)O3,formula,mist,3,16,10,3,3.102306604385376,"['O=C1c2c(O)cc(O)cc2[C@H](O)c2c(O)cc(O)c3c2[C@@H]1C(=O)[C@H](c1ccc(O)cc1)[C@@H](c1ccc(O)cc1)O3', 'O=C1c2c(-c3cc(O)c4c(c3)OC(c3ccc(O)cc3)C(O)C4O)cc(O)c(O)c2C(=O)C1c1ccc(O)cc1', 'O=C1c2c(O)cc(O)cc2C(O)=C2C(c3ccc(O)cc3)Oc3cc(O)c(c(O)c3C1O)C2c1ccc(O)cc1']"
CO/C=C(\C1=CC=CC=C1OC2=NC=NC(=C2)OC3=CC=CC=C3C#N)/C(=O)O,IKCXDZCEWZARFL,3,0.0,0.0,0.12941177189350128,0.16470588743686676,0.14623198906580606,0.1428571492433548,MassSpecGymID0018837,NCc1ccc(-c2cc(-c3nc4cc(C(=O)O)ccc4o3)cc(C(=O)O)n2)cc1,formula,mist,3,30,18,3,3.881026029586792,"['NCc1ccc(-c2cc(-c3nc4cc(C(=O)O)ccc4o3)cc(C(=O)O)n2)cc1', 'NC(=C(O)O)c1ccnc(-c2ccc(-c3nc4cc(C(=O)O)ccc4o3)cc2)c1', 'N[NH+]([O-])c1ccc(-c2ccc3c(=O)cc(-c4ccccc4C(=O)O)oc3n2)cc1']"
CO/C=C(\C1=CC=CC=C1OC2=NC=NC(=C2)OC3=CC=CC=C3C#N)/C(=O)O,IKCXDZCEWZARFL,3,0.0,0.0,0.14130434393882751,0.14130434393882751,0.12830664465824762,0.13265305757522583,MassSpecGymID0018840,CC1(C[N+](=O)[O-])C(C#N)=C(N)Oc2c(=O)occ3cc(-c4ccccc4)cc1c23,formula,mist,3,30,26,3,3.7914373874664307,"['CC1(C[N+](=O)[O-])C(C#N)=C(N)Oc2c(=O)occ3cc(-c4ccccc4)cc1c23', 'CC1=C(C#N)C(C)=C(C[N+](=O)[O-])c2ccc3c(oc4ccccc43)c2ON=CO1', 'CC12C=CC=CC=C3C4=CC=C4OC(=O)C1=COC(N)=C(C#N)C(C[N+](=O)[O-])=C32']"
CC1=C(C=C(C=C1)NC(=O)C2=CC=C(C=C2)CN3CCN(CC3)C)NC4=NC=CC(=N4)C5=CN=CC=C5,KTUFNOKKBVMGRW,3,0.0,0.0,0.14529915153980255,0.17431192100048065,0.16209258139133453,0.1962616890668869,MassSpecGymID0027378,CCCCc1nc(C)c(C[C+]2CCCC2=O)c(=[N-])n1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,formula,mist,3,16,15,3,3.0165927410125732,"['CCCCc1nc(C)c(C[C+]2CCCC2=O)c(=[N-])n1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1', 'CCCCc1cc2nc(CCC)n(Cc3ccc(-c4ccccc4-c4nn[nH]n4)cc3)c(=O)c2c(C)n1', 'CCCCc1cc2c(cn1)nc(CCCC)c(=O)n2Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1']"
CO/C=C(\C1=CC=CC=C1OC2=NC=NC(=C2)OC3=CC=CC=C3C#N)/C(=O)OC,WFDXOXNFNRHQEC,3,0.0,0.0,0.15789473056793213,0.1666666716337204,0.15478211641311646,0.15841583907604218,MassSpecGymID0027960,CC1C(C#N)=C(N)Oc2c1c(=O)oc1ccccc21,formula,mist,3,30,30,0,4.447691917419434,"['CC1C(C#N)=C(N)Oc2c1c(=O)oc1ccccc21', 'CO[N+]([O-])c1cccc(C2C(N)=C3Oc4c5oc6cccc(c46)C5(C)C3=C2C#N)c1', 'COCC=[O+]N1c2ccccc2C12C(C#N)=C(N)Oc1c2cc2cccoc(=O)c1-2']"
CC1(C2CC3C(C(=O)C(=C(C3(C(=O)C2=C(C4=C1C=CC=C4O)O)O)O)C(=O)N)N(C)C)O,NWXMGUDVXFXRIG,3,0.0,0.0,0.1195652186870575,0.13829787075519562,0.13062790036201477,0.18292683362960815,MassSpecGymID0058040,COC(OC)C1(CO)OC1(C)C1C(c2cccc([N+](=O)[O-])c2)C1c1cccc([N+](=O)[O-])c1,formula,mist,3,15,8,3,2.9050137996673584,"['COC(OC)C1(CO)OC1(C)C1C(c2cccc([N+](=O)[O-])c2)C1c1cccc([N+](=O)[O-])c1', 'CO[C@@H](C1=C(O)[C@@H](c2cccc([N+](=O)[O-])c2)C(C)(C)O[C@@H]1CO)c1cccc([N+](=O)[O-])c1', 'COC(OC)[C@@]1(C)O[C@H](c2cccc([N+](=O)[O-])c2)C(C(=O)c2cccc([N+](=O)[O-])c2)[C@@H]1C']"
CCC(C)C1C(C=CC2(O1)CC3CC(O2)CC=C(C(C(C=CC=C4COC5C4(C(C=C(C5O)C)C(=O)O3)O)C)OC6CC(C(C(O6)C)OC7CC(C(C(O7)C)NC(=O)C)OC)OC)C)C,ZKWQQXZUCOBISE,3,0.0,0.0,0.10256410390138626,0.10447761416435242,0.09718291958173116,0.13414634764194489,MassSpecGymID0058077,COc1cc2c(cc1OC)[C@@H](NC(=O)CCCCCCC(=O)N([C@@H](CC(C)C)C(=O)O)[C@@H](CO)[C@H](C)O)c1cc(OC)c(OC)c(OC)c1-2,formula,mist,3,30,30,0,18.766574382781982,"['COc1cc2c(cc1OC)[C@@H](NC(=O)CCCCCCC(=O)N([C@@H](CC(C)C)C(=O)O)[C@@H](CO)[C@H](C)O)c1cc(OC)c(OC)c(OC)c1-2', 'COc1cc2c(c(OC)c1OC)-c1cc(OC)c(OC)c(OC)c1[C@@H](CCCCCCC(=O)O)CC2', 'COc1cc2c(cc1OC)C(NC(=O)CCCCCCCC(=O)O)CC2']"
CCC(C)C1C(C=CC2(O1)CC3CC(O2)CC=C(C(C(C=CC=C4COC5C4(C(C=C(C5O)C)C(=O)O3)O)C)OC6CC(C(C(O6)C)OC7CC(C(C(O7)C)NC(=O)C)OC)OC)C)C,ZKWQQXZUCOBISE,3,0.0,0.0,0.1388888955116272,0.161849707365036,0.14283879597981772,0.1975308656692505,MassSpecGymID0058081,C[C@H]1[C@H](C)CC2=CCC3C[C@H]4C(=C2C[C@H]1O[C@@H]1OC[C@@H](O)[C@H](O)[C@H]1O)[C@]4(C)CC[C@H]1C(C)(C)[C@@H](O[C@@H]2OC[C@H](O)[C@@H](OC(=O)C(C)(NCC(=O)O)C(CC=O)C(C)(C)C)[C@H]2O)CC[C@@]31C,formula,mist,3,30,30,0,16.91367197036743,"['C[C@H]1[C@H](C)CC2=CCC3C[C@H]4C(=C2C[C@H]1O[C@@H]1OC[C@@H](O)[C@H](O)[C@H]1O)[C@]4(C)CC[C@H]1C(C)(C)[C@@H](O[C@@H]2OC[C@H](O)[C@@H](OC(=O)C(C)(NCC(=O)O)C(CC=O)C(C)(C)C)[C@H]2O)CC[C@@]31C', 'CC(C)C1=CCC2C(CC(OC(=O)CNC(=O)O)C2(C)C2CCC(O)C(O)C2OC2[CH]OC2C)C2(C)C1=CCC1C3(C)CCC(OC4OCC(O)C(O)C4O)C(C)(C)C3CC12C', 'CC(C)C1=CC[C@@H]2[C@@](C(=O)NCC(=O)O)(C[C@]1(C)O[C@@H]1OC[C@@]3(CC[C@H]3O)[C@H]1OC(=O)C(C)(C)O)C1=CC[C@@H]3[C@@]4(C)CC[C@H](O[C@H]5OC[C@@H](O)[C@H](O)[C@H]5O)C(C)(C)[C@@H]4CC[C@@]3(C)[C@@]12C']"
CC(C)(C)C1=CC=C(C=C1)C(CCCN2CCC(CC2)C(C3=CC=CC=C3)(C4=CC=CC=C4)O)O,GUGOEEXESWIERI,3,0.0,0.0,0.12631578743457794,0.12631578743457794,0.1110047847032547,0.13978494703769684,MassSpecGymID0059173,CC1CCOC(C(C)(C)O)=C2C(C)(C)CCC23CCC32CCC3Cc4c1[nH]c1ccc(cc41)C32C,formula,mist,3,30,30,2,5.85250997543335,"['CC1CCOC(C(C)(C)O)=C2C(C)(C)CCC23CCC32CCC3Cc4c1[nH]c1ccc(cc41)C32C', 'CC(C)(O)[C@H]1O[C@]23C[C@H]1C1=C4C[C@H]5C6(C)CC[C@H]6CC6=C4[C@@]4(C)CC[C@H](CC[C@]52C)C(=C64)C=C3N1', 'C=CC1(C)CCC(C)(C)c2cc3cc(C(C)(C)C4CCC5C6(O)C=C(O)C5(C=CC)C46)[nH]c3cc21']"
CC1C2C(C3C(C(=O)C(=C(C3(C(=O)C2=C(C4=C1C=CC=C4O)O)O)O)C(=O)N)N(C)C)O,SGKRLCUYIXIAHR,3,0.0,0.0,0.11363636702299118,0.11363636702299118,0.10374030222495396,0.17045454680919647,MassSpecGymID0061350,O=[N+]([O-])c1cccc(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)c1,formula,mist,3,30,30,0,6.58374285697937,"['O=[N+]([O-])c1cccc(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)c1', 'Cc1cc([N+](=O)[O-])cc(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)c1N', 'Cc1cc(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc([N+](=O)[O-])c1']"
