target_smiles,target_inchi_key,num_predictions,exact_match_top1,exact_match_top10,tanimoto_top1,tanimoto_top10,tanimoto_mean,mist_tanimoto,spec_name,proposal_smiles,proposal_source,formula_matches_collected,total_generated,total_valid,total_formula_matched,generation_time,top_prediction_smiles
CCN1CC2([C@H]3C(C4[C@@H]1C3([C@@H]5C[C@@]6([C@H](C([C@]4([C@H]5C6OC(=O)C7=CC=CC=C7)OC(=O)C)O)OC)O)C(CC2OC(=O)C)OC)OC)COC,RIPYIJVYDYCPKW,10,0.0,0.0,0.4051724076271057,0.4051724076271057,0.36330733001232146,0.7142857313156128,MassSpecGymID0106922,CCCC(=O)O[C@H]1[C@@H]2[C@]1(C)[C@H](O)C[C@H]1N3C[C@@]4(OC(=O)c5ccccc5)[C@H](OC)C[C@]5(OC(C)=O)C[C@H]([C@H]5[C@@H]4O)[C@]1(COC)C[C@]23O,formula,10,100,100,0,39.453404664993286,"['CCCC(=O)O[C@H]1[C@@H]2[C@]1(C)[C@H](O)C[C@H]1N3C[C@@]4(OC(=O)c5ccccc5)[C@H](OC)C[C@]5(OC(C)=O)C[C@H]([C@H]5[C@@H]4O)[C@]1(COC)C[C@]23O', 'CCCC(=O)O[C@H]1[C@@H]2C[C@@H]3N(C)C[C@@](O)(OOC(=O)c4ccccc4)[C@@H]2[C@@H](OC)[C@H]2[C@@H](OC)[C@@]34[C@@H](O)C[C@@]3(O)[C@H]1C[C@]2(COC)[C@H]34', 'CCCC(=O)O[C@]12[C@H](O)C[C@@H](O)[C@@]3(OC(C)=O)[C@H]1[C@@H](O)[C@H](OC(=O)c1ccccc1)C1[C@@]45CN(C)CCC4(C5)C([C@H]2OC)[C@]13COC', 'CCCC(=O)O[C@@H]1C2C[C@H](O)[C@@]3(O)[C@H]4C[C@@]5(OC(=O)c6ccccc6)[C@@H]1[C@H]1C[C@@]2(COC)CN([C@H](O)[C@H](OC)[C@@H]4[C@@H]53)[C@@]1(O)COC', 'CCCC(=O)O[C@@H]1[C@H](OC)[C@H](O)[C@]23CC[C@]4(COC)CN(C)[C@H]5C[C@@]54C(OC(=O)c4ccccc4)[C@H](OC)C12[C@@H]1[C@@H](O)[C@H](O)C[C@@H]3[C@@H]1O']"
CCN1CC2([C@H]3C(C4[C@@H]1C3([C@@H]5C[C@@]6([C@H](C([C@]4([C@H]5C6OC(=O)C7=CC=CC=C7)OC(=O)C)O)OC)O)C(CC2OC(=O)C)OC)OC)COC,RIPYIJVYDYCPKW,10,0.0,0.0,0.4324324429035187,0.46226415038108826,0.4111992806196213,0.7676767706871033,MassSpecGymID0106923,CCN1CC2(COC)CCC(OC(=O)c3ccccc3)C34C(O)C(C1C23)C1(OC(C)=O)CC2(O)C(O)C1C4CC(OC)C(O)C2OC,formula,10,100,100,0,44.608542919158936,"['CCN1CC2(COC)CCC(OC(=O)c3ccccc3)C34C(O)C(C1C23)C1(OC(C)=O)CC2(O)C(O)C1C4CC(OC)C(O)C2OC', 'CCN1CC2(COC)CCC(OC(C)=O)C34C(O)C5CCCC(O)(C(O)C(OC)C5OC(=O)c5ccccc5)C(CC3C(OC)C2O)C14', 'CCN1C[C@@]2(COC)CC[C@H](OC(=O)c3ccccc3)[C@]34C1C2[C@H]1C[C@@H]3C2C(OC)=C[C@H](OC(C)=O)C1C(CO)(C[C@@H]2O)C4O', 'CCN1CC2(COC)CCC(OC(=O)c3ccccc3)C34C5C6C(O)C(O)C(C6O)C(O)(C(OC(C)=O)CC2(O)C3C(O)C14)C5OC', 'CCN1CC2(OC(C)=O)CCC(OC)C34C5CC(O)CC(OCOC)C(O)C(OC)C=C(C(O)C2C13)C5C4OC(=O)c1ccccc1']"
CCN1CC2([C@H]3C(C4[C@@H]1C3([C@@H]5C[C@@]6([C@H](C([C@]4([C@H]5C6OC(=O)C7=CC=CC=C7)OC(=O)C)O)OC)O)C(CC2OC(=O)C)OC)OC)COC,RIPYIJVYDYCPKW,10,0.0,0.0,0.4196428656578064,0.4196428656578064,0.32225572466850283,0.6601941585540771,MassSpecGymID0106925,CCN1C[C@@]23CC[C@H](OC(=O)c4ccc(OC)cc4)[C@]45O[C@@]6(C)[C@@H](OC(C)=O)CC[C@](O)([C@H](O)[C@H]2C[C@H]([C@@H]3[C@H](OC)C14)[C@@H]5O)[C@H](O)[C@@H]6OC,formula,10,100,100,1,36.12794756889343,"['CCN1C[C@@]23CC[C@H](OC(=O)c4ccc(OC)cc4)[C@]45O[C@@]6(C)[C@@H](OC(C)=O)CC[C@](O)([C@H](O)[C@H]2C[C@H]([C@@H]3[C@H](OC)C14)[C@@H]5O)[C@H](O)[C@@H]6OC', 'CCN1CC2(COC)CCC(OC(=O)c3ccc(OC)cc3)C34C1C(C(=O)C1(O)CC3C3(O)C(O)C1C(OC)C3OC)C(OC)C24', '[CH][C@H]1[C@@]23C4[C@@H]([C@@H](O)[C@]1(O)[C@@](COC)(CC[C@@H]2OC(=O)c1ccc(OC)cc1)CN4CC)[C@H](OC(C)=O)[C@@]1(O)[C@@H]([C@@H](O)CO)[C@@H]3C[C@H]1OC', 'CCN1C[C@]23CC[C@H](OC(=O)c4cccc(=O)o4)[C@@]4(C)[C@H]2[C@H]1[C@H](OC)[C@]12[C@H]5[C@H](C[C@](OC(C)=O)(CC[C@](O)([C@H]1OC)[C@@H]42)[C@H]5O)[C@@H]3O', 'CCN1CC2(COC)CCC(OC)C34C5C(C(OC)C2CC(O)C13)C1(CO)CC(O)(OC(C)=O)C2(C3=C1C=C(OC)OC(O)=C3)C5C42']"
CC(=CC/C=C(/C)\[C@H]1CC[C@@]2([C@@H]1[C@@H](C[C@H]3[C@]2(CC[C@@H]4[C@@]3(CC[C@@H](C4(C)C)O[C@H]5[C@@H]([C@H]([C@@H]([C@H](O5)CO)O)O)O[C@H]6[C@@H]([C@H]([C@@H]([C@H](O6)CO)O)O)O)C)C)O)C)C,NJUXRKMKOFXMRX,10,0.0,0.0,0.4791666567325592,0.5360824465751648,0.46289733052253723,0.6767676472663879,MassSpecGymID0110616,CC(C)=CCC[C@](C)(O)[C@H]1CC[C@]2(C)[C@@H]1[C@H](O)C[C@@H]1[C@@]3(C)CCC(C)(C)[C@@H]3[C@@H](O[C@@H]3O[C@H](CO)[C@@H](O)[C@@H]3O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)C[C@]12C,formula,10,100,100,2,39.698429584503174,"['CC(C)=CCC[C@](C)(O)[C@H]1CC[C@]2(C)[C@@H]1[C@H](O)C[C@@H]1[C@@]3(C)CCC(C)(C)[C@@H]3[C@@H](O[C@@H]3O[C@H](CO)[C@@H](O)[C@@H]3O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)C[C@]12C', 'CC(C)=CCC[C@@](C)(O)C1CC[C@]2(C)C1[C@H](O)CC1C3(C)CC[C@H](O[C@@H]4O[C@H](CO[C@@H]5O[C@H](CO)C=C[C@@H]5O)[C@@H](O)[C@H](O)[C@H]4O)C(C)(C)C3CC[C@@]12C', 'CC(C)=CCCC(C)(O)C1CCC2(C)C1CC1C3(C)CCC(OC4OC(C=CO)C(OC5OC(CO)C(O)C(O)C5O)CC4O)C(C)(C)C3CCC12C', 'CC(C)=CCC[C@](C)(O)[C@H]1CC[C@]2(C)C1[C@H](O[C@@H]1O[CH]C[C@H](O)[C@@H]1O)CC1[C@@]3(C)CC[C@H](O[C@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)C(C)(C)C3C[C@]12C', 'CC(C)=CCC[C@](C)(O)[C@H]1CC[C@]2(C)C1C(O[C@@H]1[C@@H](O)COC[C@@H]1C=O)CC1[C@@]3(C)CC[C@H](O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)C(C)(C)C3CC[C@]12C']"
CC(=CC/C=C(/C)\[C@H]1CC[C@@]2([C@@H]1[C@@H](C[C@H]3[C@]2(CC[C@@H]4[C@@]3(CC[C@@H](C4(C)C)O[C@H]5[C@@H]([C@H]([C@@H]([C@H](O5)CO)O)O)O[C@H]6[C@@H]([C@H]([C@@H]([C@H](O6)CO)O)O)O)C)C)O)C)C,NJUXRKMKOFXMRX,10,0.0,0.0,0.6666666865348816,0.6666666865348816,0.539820846915245,0.7472527623176575,MassSpecGymID0110617,CC(C)=CCCC(C)=C[C@H]1C[C@@]2(C)[C@@H]1[C@H](O)C[C@@H]1[C@@]3(C)CC[C@H](O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O[C@@H]4O[C@@H](C)[C@H](O)[C@@H](O)[C@H]4O)C(C)(C)[C@@H]3CC[C@]12C,formula,10,100,100,4,40.01938796043396,"['CC(C)=CCCC(C)=C[C@H]1C[C@@]2(C)[C@@H]1[C@H](O)C[C@@H]1[C@@]3(C)CC[C@H](O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O[C@@H]4O[C@@H](C)[C@H](O)[C@@H](O)[C@H]4O)C(C)(C)[C@@H]3CC[C@]12C', 'CC(C)=CCCC(C)=C[C@@H]1C[C@]2(C)[C@@H]1[C@H](O)C[C@@H]1[C@@]3(C)CC[C@H](O[C@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O[C@H]4O[C@@H](C)[C@@H](O)[C@H](O)[C@H]4O)C(C)(C)[C@@H]3C[C@]12C', 'CC(C)=CCCC(C)=C[C@@H]1CC[C@]2(C)[C@@H]1C[C@@H]1[C@@]3(C)CC[C@H](O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]4O[C@@H]4O[C@@H](C)[C@@H](O)[C@@H](O)[C@H]4O)C(C)(C)[C@H]3CC[C@@]12C', 'CC(C)=CCCC(C)=C[C@H]1CC[C@]2(O)[C@@H]1[C@@H](O)C[C@@H]1[C@@]3(C)CC[C@H](O[C@H]4O[C@H](CO)[C@@H](O)[C@H]4O[C@@H]4O[C@@H](C)[C@H](O)[C@@H](O)[C@H]4O)C(C)(C)[C@@H]3CC[C@]12C', 'CC(C)=CCC[Te]C=C(C)[C@@H]1C[C@H](O)[C@H]2[C@@H]1[C@@H](O)C[C@H]1[C@@]2(C)CC[C@H]2C(C)(C)[C@@H](O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O[C@@H]3O[C@@H](C)[C@H](O)[C@@H](O)[C@H]3O)CC[C@]12C']"
CC(=CC/C=C(/C)\[C@H]1CC[C@@]2([C@@H]1[C@@H](C[C@H]3[C@]2(CC[C@@H]4[C@@]3(CC[C@@H](C4(C)C)O[C@H]5[C@@H]([C@H]([C@@H]([C@H](O5)CO)O)O)O[C@H]6[C@@H]([C@H]([C@@H]([C@H](O6)CO)O)O)O)C)C)O)C)C,NJUXRKMKOFXMRX,10,0.0,0.0,0.5806451439857483,0.5806451439857483,0.4901826873421669,0.6868686676025391,MassSpecGymID0110618,CC(C)=CCCC(C)=C[C@H]1CC[C@]2(C)C1[C@H](O)C[C@H]1C2(O)CC2C(C)(C)[C@@H](O[C@@H]3O[C@H](CO)[C@H](O)[C@H](O)[C@H]3O[C@H]3O[C@@H](C)[C@H](O)[C@@H](O)[C@H]3O)CC[C@@]21C,formula,10,100,100,5,40.68673372268677,"['CC(C)=CCCC(C)=C[C@H]1CC[C@]2(C)C1[C@H](O)C[C@H]1C2(O)CC2C(C)(C)[C@@H](O[C@@H]3O[C@H](CO)[C@H](O)[C@H](O)[C@H]3O[C@H]3O[C@@H](C)[C@H](O)[C@@H](O)[C@H]3O)CC[C@@]21C', 'CC(C)=CCCC(C)=C[C@H]1C[C@]2(C)C1(O)C[C@@H]1[C@@]3(C)CC[C@H](O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O[C@@H]4O[C@@H](C)[C@@H](O)[C@@H](O)[C@H]4O)C(C)(C)[C@@H]3CC[C@]12C', 'CC(C)=CCCC(C)=C[C@@H]1CC(O)[C@@H]2[C@@H]1[C@H](O)[C@H]1[C@@]2(C)C[C@H]2C(C)(C)[C@@H](O[C@@H]3O[C@H](CO)[C@H](O)[C@H](O)[C@H]3O[C@@H]3O[C@H](C)[C@@H](O)[C@@H](O)[C@H]3O)CC[C@]12C', 'CC(C)=CCCC(C)=C[C@@H]1CO[C@]2(C)[C@H]1C[C@@H](O)[C@@H]1[C@@]3(C)CC[C@H](O[C@@H]4O[C@H](CO)[C@H](O)[C@H](O)[C@@H]4O[C@@H]4O[C@H](C)[C@H](O)[C@@H](O)[C@@H]4O)C(C)(C)[C@@H]3CC[C@]12C', 'CC(C)=CCCC(C)=CC1C[C@@H](O)[C@]2(CO1)CC1[C@@]3(C)CCC(OC4OC(CO)C(O)C(O)C4OC4OC(C)C(O)C(O)C4O)C(C)(C)C3CC[C@]12C']"
CC(=CC/C=C(/C)\[C@H]1CC[C@@]2([C@@H]1[C@@H](C[C@H]3[C@]2(CC[C@@H]4[C@@]3(CC[C@@H](C4(C)C)O[C@H]5[C@@H]([C@H]([C@@H]([C@H](O5)CO)O)O)O[C@H]6[C@@H]([C@H]([C@@H]([C@H](O6)CO)O)O)O)C)C)O)C)C,NJUXRKMKOFXMRX,10,0.0,0.0,0.3925233781337738,0.5268816947937012,0.38453895747661593,0.5566037893295288,MassSpecGymID0110619,CC(C)=CCC[C@](C)(O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)[C@@H]1CC[C@]2(C)[C@@H]1[C@H](O)C[C@@H]1[C@@]3(C)C[C@H](O)C(C)(C)[C@@H]3[C@@H](O[C@H]3C[C@H](C)[C@H](O)[C@@H](C)O3)C[C@]12C,formula,10,100,100,7,41.28997302055359,"['CC(C)=CCC[C@](C)(O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)[C@@H]1CC[C@]2(C)[C@@H]1[C@H](O)C[C@@H]1[C@@]3(C)C[C@H](O)C(C)(C)[C@@H]3[C@@H](O[C@H]3C[C@H](C)[C@H](O)[C@@H](C)O3)C[C@]12C', 'CC(C)=CCC[C@](C)(O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)[C@H]1CC[C@]2(C)[C@H]1C(O)C[C@H]1[C@@]3(C)C[C@H](O[C@@H]4O[C@@H](C)[C@H](O)[C@@H](O)[C@@H]4O)C(C)(C)[C@@H]3CC[C@]12C', 'CC(C)=CCC[C@](C)(O[C@H]1O[C@@H](CO)[C@@H](O)[C@H](O)[C@H]1O)[C@@H]1CC[C@]2(C)[C@@H]1[C@@H](O[C@@H]1O[C@@H](C)[C@H](O)[C@H](O)[C@H]1O)C[C@@H]1[C@@]3(C)CC[C@H](O)C(C)(C)[C@@H]3CC[C@]12C', 'CC(C)=CCC[C@](C)(O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)[C@H]1CC[C@@]2(C)[C@@H]1[C@@H](O)C[C@@H]1[C@@]3(C)C=C[C@@H](O[C@@H]4O[C@@H](C)[C@H](O)[C@@H](O)[C@H]4O)C(C)(C)[C@@H]3CC[C@@]12C', 'C=C[C@@H]1[C@H]2[C@@H]([C@](C)(CCC=C(C)C)O[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)CC[C@]2(C)[C@]2(C)C[C@H](O[C@@H]3O[C@@H](C)[C@H](O)[C@H](O)[C@H]3O)[C@@H]3[C@@H](C)[C@@H](O)CC[C@]3(C)[C@@H]12']"
CC(=CC/C=C(/C)\[C@H]1CC[C@@]2([C@@H]1[C@@H](C[C@H]3[C@]2(CC[C@@H]4[C@@]3(CC[C@@H](C4(C)C)O[C@H]5[C@@H]([C@H]([C@@H]([C@H](O5)CO)O)O)O[C@H]6[C@@H]([C@H]([C@@H]([C@H](O6)CO)O)O)O)C)C)O)C)C,NJUXRKMKOFXMRX,10,0.0,0.0,0.75,0.75,0.5845874547958374,0.7555555701255798,MassSpecGymID0110620,C=C(C)CCC=C(C)[C@H]1C[C@@]2(C)[C@@H]1[C@H](O)C[C@@H]1[C@@]3(C)CC[C@H](O[C@@H]4O[C@H](CO)[C@H](O)[C@H](O)[C@H]4O[C@@H]4O[C@H](CO)[C@@H](O)[C@@H](O)[C@H]4O)C(C)(C)[C@@H]3CC[C@]12C,formula,10,100,100,4,39.28750824928284,"['C=C(C)CCC=C(C)[C@H]1C[C@@]2(C)[C@@H]1[C@H](O)C[C@@H]1[C@@]3(C)CC[C@H](O[C@@H]4O[C@H](CO)[C@H](O)[C@H](O)[C@H]4O[C@@H]4O[C@H](CO)[C@@H](O)[C@@H](O)[C@H]4O)C(C)(C)[C@@H]3CC[C@]12C', 'C=C(C)CCC=C(C)C1CCC2(C)[C@@H]1[C@H](O)C[C@H]1C2(C)CCC2C(C)(C)[C@@H](OC3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3OC3O[C@H](CO)[C@H](O)[C@H](O)[C@H]3O)C[C@]21C', 'C=C(C)CCC=C(C)[C@H]1C[C@]2(C)[C@@H]1[C@H](O)C[C@@H]1[C@@]3(C)C[C@H](O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]4O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)C(C)(C)[C@@H]3CC[C@@]12C', '[3H]CC(=C)CCC=C(C)C1CCC2(C)C1C(OC1OC(CO)C(O)C(O)C1O)CC1C3(C)CCC(OC4OC(CO)C(O)C(O)C4O)C(C)(C)C3CCC12C', 'C=C(CCC=C(C)C)[C@@H]1C[C@@H](O)[C@H]2[C@](C)(CCC3C(C)(C)[C@H](O[C@H]4O[C@H](CO)[C@@H](O)[C@H]4O)CC[C@@]32C)[C@H]2C[C@H](O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@H]12']"
CC(=CC/C=C(/C)\[C@H]1CC[C@@]2([C@@H]1[C@@H](C[C@H]3[C@]2(CC[C@@H]4[C@@]3(CC[C@@H](C4(C)C)O[C@H]5[C@@H]([C@H]([C@@H]([C@H](O5)CO)O)O)O[C@H]6[C@@H]([C@H]([C@@H]([C@H](O6)CO)O)O)O)C)C)O)C)C,NJUXRKMKOFXMRX,10,0.0,0.0,0.835616409778595,0.835616409778595,0.6466561406850815,0.8170731663703918,MassSpecGymID0110621,CC(C)=CC=C(C)[C@H]1CC[C@]2(C)C1[C@H](O)CC1[C@@]3(C)CC[C@H](O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O[C@@H]4O[C@H](CO)[C@H](O)[C@H](O)[C@H]4O)C(C)(C)C3CC[C@]12C,formula,10,100,100,1,38.33946752548218,"['CC(C)=CC=C(C)[C@H]1CC[C@]2(C)C1[C@H](O)CC1[C@@]3(C)CC[C@H](O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O[C@@H]4O[C@H](CO)[C@H](O)[C@H](O)[C@H]4O)C(C)(C)C3CC[C@]12C', 'CC(C)=CCC=C(C)[C@@H]1CC[C@]2(C)[C@@H]1C[C@@H]1[C@@]3(C)CC[C@@H](O[C@@H]4O[C@H](CO)[C@@H](O[C@H]5O[C@H](CO)[C@@H](O)[C@@H](O)[C@@H]5O)[C@@H](O)[C@H]4O)C(C)(C)[C@@H]3CC[C@]12C', 'CC(C)=CCCC=C(C)[C@@H]1C[C@H]2[C@H]1[C@H](O)C[C@H]1[C@@]2(C)CC[C@H]2C(C)(C)[C@H](O[C@@H]3O[C@H](CO)[C@@H](O)[C@@H](O)[C@H]3O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]3O)CC[C@]12C', 'CC(C)=CCCC(C)=C[C@H]1C[C@]2(C)[C@@H]1C[C@@H]1[C@@]3(C)CC[C@H](O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]4O[C@@H]4O[C@@H](CO)[C@@H](O)[C@H](O)[C@@H]4O)C(C)(C)[C@H]3CC[C@]12C', 'CC(C)=CCCC(C)=CC1CCC2(C)C1CC1C3(C)CCC(OC4OC(CO)C(O)C(O)C4OC4OC(CO)C(O)C(O)C4O)C(C)(C)C3CCC12C']"
CC(=CC/C=C(/C)\[C@H]1CC[C@@]2([C@@H]1[C@@H](C[C@H]3[C@]2(CC[C@@H]4[C@@]3(CC[C@@H](C4(C)C)O[C@H]5[C@@H]([C@H]([C@@H]([C@H](O5)CO)O)O)O[C@H]6[C@@H]([C@H]([C@@H]([C@H](O6)CO)O)O)O)C)C)O)C)C,NJUXRKMKOFXMRX,10,0.0,0.0,0.4591836631298065,0.6352941393852234,0.4608124762773514,0.6421052813529968,MassSpecGymID0110622,CC(C)=CCCC=C(C)[C@H]1C[C@@H](C)[C@@H]2[C@H]1C[C@H]1[C@@]2(C)C[C@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O[C@@H]2O[C@@H](C)[C@H](O)[C@@H](O)[C@H]2O)[C@H]2C(C)(C)[C@@H](O)CC[C@]12C,formula,10,100,100,4,41.881826639175415,"['CC(C)=CCCC=C(C)[C@H]1C[C@@H](C)[C@@H]2[C@H]1C[C@H]1[C@@]2(C)C[C@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O[C@@H]2O[C@@H](C)[C@H](O)[C@@H](O)[C@H]2O)[C@H]2C(C)(C)[C@@H](O)CC[C@]12C', 'CC(C)=CCCC=C(C)C1CC2(C)C1CC1C3(C)CCC(C)C(C)(C)C3C(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]3O[C@@H]3O[C@@H](C)[C@@H](O)[C@@H](O)[C@H]3O)CC12C', 'CC(C)=CCCC(C)=C[C@H]1CC[C@]2(C)C1CC1[C@@]3(C)C[C@H](O)C(C)(C)C3[C@H](O[C@@H]3O[C@H](CO)[C@@H](O)[C@@H](O)[C@@H]3O[C@@H]3O[C@@H](C)[C@H](O)[C@@H](O)[C@H]3O)C[C@@]12C', 'CC(C)=CCC=C(C)[C@H]1CC[C@]2(C)[C@@H]1[C@H](O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O[C@@H]1O[C@@H](C)[C@@H](O)[C@@H](O)[C@H]1O)C[C@@H]1[C@@]3(C)[C@H](O)C(C)(C)[C@@H]3CC[C@]12C', 'CC(C)=CCCC=C(C)[C@@H]1C[C@@H](O[C@@H]2O[C@@H](CO)[C@@H](O)[C@H](O)[C@@H]2O[C@@H]2O[C@@H](C)[C@H](O)[C@@H](O)[C@@H]2O)[C@H]2[C@H]3[C@@]4(C)CC[C@H](O)C(C)(C)[C@@H]4CC[C@@]23CC[C@H]1C']"
